electron_energy_eV,a_3Pi_u_m2,A_1Pi_u_m2,b_3Pi_g_m2,B_1Pi_g_m2,C_1Delta_g_m2,c_3Sigma_g_minus_m2,D_1Sigma_g_plus_m2,e_3Sigma_u_plus_m2
363.83999999999997,1.062e-22,1.2980000000000001e-22,9.4799999999999993e-23,4.2999999999999994e-23,1.30388e-24,5.6369699999999991e-25,1.6767299999999999e-24,7.3748099999999993e-25
363.86000000000001,1.0609999999999999e-22,1.2980000000000001e-22,9.4799999999999993e-23,4.2999999999999994e-23,1.30382e-24,5.6366599999999996e-25,1.6766500000000001e-24,7.3743999999999986e-25
363.88,1.0609999999999999e-22,1.2980000000000001e-22,9.4799999999999993e-23,4.2999999999999994e-23,1.3037600000000001e-24,5.6363499999999992e-25,1.67658e-24,7.3739999999999993e-25
363.89999999999998,1.0609999999999999e-22,1.2980000000000001e-22,9.4799999999999993e-23,4.2999999999999994e-23,1.3037000000000001e-24,5.6360399999999998e-25,1.6764999999999998e-24,7.3735899999999996e-25
363.92000000000002,1.0609999999999999e-22,1.2980000000000001e-22,9.4799999999999993e-23,4.2999999999999994e-23,1.3036399999999999e-24,5.6357299999999994e-25,1.6764199999999999e-24,7.3731899999999994e-25
363.94,1.0609999999999999e-22,1.2980000000000001e-22,9.4799999999999993e-23,4.2999999999999994e-23,1.3035799999999999e-24,5.635419999999999e-25,1.6763499999999998e-24,7.3727799999999987e-25
363.95999999999998,1.0609999999999999e-22,1.297e-22,9.4799999999999993e-23,4.2999999999999994e-23,1.3035199999999999e-24,5.6351099999999995e-25,1.6762699999999999e-24,7.3723799999999995e-25
363.98000000000002,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2999999999999994e-23,1.3034600000000001e-24,5.6348e-25,1.6761999999999998e-24,7.3719699999999997e-25
364,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2999999999999994e-23,1.3034e-24,5.6344899999999987e-25,1.67612e-24,7.3715699999999995e-25
364.01999999999998,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2999999999999994e-23,1.30334e-24,5.6341799999999992e-25,1.6760400000000001e-24,7.3711599999999989e-25
364.04000000000002,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2999999999999994e-23,1.30328e-24,5.6338699999999998e-25,1.67597e-24,7.3707599999999987e-25
364.06,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2999999999999994e-23,1.30322e-24,5.6335599999999994e-25,1.6758899999999998e-24,7.3703499999999998e-25
364.07999999999998,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2999999999999994e-23,1.3031600000000001e-24,5.6332499999999999e-25,1.67581e-24,7.3699499999999997e-25
364.10000000000002,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3030999999999999e-24,5.6329399999999995e-25,1.6757399999999999e-24,7.369539999999999e-25
364.12,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.30305e-24,5.6326299999999991e-25,1.67566e-24,7.3691399999999988e-25
364.13999999999999,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3029899999999999e-24,5.6323199999999996e-25,1.6755799999999998e-24,7.36873e-25
364.16000000000003,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3029299999999999e-24,5.6320099999999992e-25,1.6755099999999997e-24,7.3683299999999998e-25
364.18000000000001,1.0609999999999999e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3028700000000001e-24,5.6316999999999998e-25,1.6754299999999998e-24,7.3679299999999996e-25
364.19999999999999,1.0600000000000001e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3028100000000001e-24,5.6313899999999994e-25,1.67535e-24,7.3675199999999989e-25
364.22000000000003,1.0600000000000001e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3027500000000001e-24,5.6310899999999995e-25,1.6752799999999999e-24,7.3671199999999997e-25
364.24000000000001,1.0600000000000001e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.30269e-24,5.6307799999999991e-25,1.6751999999999997e-24,7.3667099999999999e-25
364.25999999999999,1.0600000000000001e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.30263e-24,5.6304699999999996e-25,1.6751299999999999e-24,7.3663099999999997e-25
364.27999999999997,1.0600000000000001e-22,1.297e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.30257e-24,5.6301599999999992e-25,1.6750500000000001e-24,7.3658999999999991e-25
364.30000000000001,1.0600000000000001e-22,1.296e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.30251e-24,5.6298499999999997e-25,1.6749700000000002e-24,7.3654999999999989e-25
364.31999999999999,1.0600000000000001e-22,1.296e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3024499999999998e-24,5.6295400000000002e-25,1.6749000000000001e-24,7.3650900000000001e-25
364.33999999999997,1.0600000000000001e-22,1.296e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3023900000000001e-24,5.6292299999999989e-25,1.6748199999999999e-24,7.364689999999999e-25
364.36000000000001,1.0600000000000001e-22,1.296e-22,9.4699999999999999e-23,4.2899999999999994e-23,1.3023300000000001e-24,5.6289199999999995e-25,1.6747400000000001e-24,7.3642899999999988e-25
364.38,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3022700000000001e-24,5.62861e-25,1.67467e-24,7.363879999999999e-25
364.39999999999998,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3022100000000001e-24,5.6282999999999996e-25,1.6745899999999997e-24,7.3634799999999998e-25
364.42000000000002,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3021499999999999e-24,5.6279900000000001e-25,1.6745099999999999e-24,7.36307e-25
364.44,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.30209e-24,5.6276900000000002e-25,1.6744399999999998e-24,7.3626699999999989e-25
364.45999999999998,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3020399999999999e-24,5.6273799999999989e-25,1.6743599999999999e-24,7.3622599999999992e-25
364.48000000000002,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3019799999999999e-24,5.6270699999999994e-25,1.6742900000000002e-24,7.361859999999999e-25
364.5,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.30192e-24,5.626759999999999e-25,1.67421e-24,7.3614599999999997e-25
364.51999999999998,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.30186e-24,5.6264499999999995e-25,1.6741299999999998e-24,7.361049999999999e-25
364.54000000000002,1.0600000000000001e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3018000000000002e-24,5.6261400000000001e-25,1.67406e-24,7.3606499999999989e-25
364.56,1.059e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.30174e-24,5.6258299999999988e-25,1.6739799999999998e-24,7.3602399999999991e-25
364.57999999999998,1.059e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.30168e-24,5.6255199999999993e-25,1.6738999999999999e-24,7.3598399999999998e-25
364.60000000000002,1.059e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.30162e-24,5.6252199999999994e-25,1.6738299999999998e-24,7.3594399999999997e-25
364.62,1.059e-22,1.296e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3015600000000001e-24,5.624909999999999e-25,1.67375e-24,7.359029999999999e-25
364.63999999999999,1.059e-22,1.2949999999999999e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3014999999999999e-24,5.6245999999999995e-25,1.6736800000000003e-24,7.3586299999999988e-25
364.66000000000003,1.059e-22,1.2949999999999999e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3014399999999999e-24,5.62429e-25,1.6736e-24,7.3582299999999995e-25
364.68000000000001,1.059e-22,1.2949999999999999e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3013799999999999e-24,5.6239799999999987e-25,1.6735199999999998e-24,7.3578199999999998e-25
364.69999999999999,1.059e-22,1.2949999999999999e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3013200000000001e-24,5.6236699999999992e-25,1.6734500000000001e-24,7.3574199999999996e-25
364.72000000000003,1.059e-22,1.2949999999999999e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3012600000000002e-24,5.6233699999999993e-25,1.6733699999999999e-24,7.3570199999999994e-25
364.74000000000001,1.059e-22,1.2949999999999999e-22,9.4600000000000004e-23,4.2899999999999994e-23,1.3012099999999999e-24,5.6230599999999989e-25,1.67329e-24,7.3566099999999988e-25
364.75999999999999,1.059e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3011500000000001e-24,5.6227499999999995e-25,1.6732199999999999e-24,7.3562099999999995e-25
364.77999999999997,1.059e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.30109e-24,5.62244e-25,1.6731400000000001e-24,7.3558099999999993e-25
364.80000000000001,1.059e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.30103e-24,5.6221299999999996e-25,1.67307e-24,7.3553999999999996e-25
364.81999999999999,1.059e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.30097e-24,5.6218199999999992e-25,1.6729900000000001e-24,7.3549999999999994e-25
364.83999999999997,1.059e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.30091e-24,5.6215200000000002e-25,1.6729099999999999e-24,7.3545999999999992e-25
364.86000000000001,1.059e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.30085e-24,5.6212099999999989e-25,1.6728399999999998e-24,7.3541899999999994e-25
364.88,1.059e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3007899999999999e-24,5.6208999999999994e-25,1.6727599999999999e-24,7.3537899999999993e-25
364.89999999999998,1.0580000000000001e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3007299999999999e-24,5.620589999999999e-25,1.6726900000000002e-24,7.3533899999999991e-25
364.92000000000002,1.0580000000000001e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3006700000000001e-24,5.6202799999999996e-25,1.67261e-24,7.3529799999999993e-25
364.94,1.0580000000000001e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3006100000000001e-24,5.6199799999999996e-25,1.6725299999999998e-24,7.3525799999999991e-25
364.95999999999998,1.0580000000000001e-22,1.2949999999999999e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3005499999999999e-24,5.6196699999999993e-25,1.67246e-24,7.352179999999999e-25
364.98000000000002,1.0580000000000001e-22,1.2940000000000001e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.30049e-24,5.6193599999999998e-25,1.6723800000000002e-24,7.3517799999999988e-25
365,1.0580000000000001e-22,1.2940000000000001e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3004400000000001e-24,5.6190499999999994e-25,1.6722999999999999e-24,7.3513699999999999e-25
365.01999999999998,1.0580000000000001e-22,1.2940000000000001e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3003800000000001e-24,5.618739999999999e-25,1.6722299999999998e-24,7.3509699999999998e-25
365.04000000000002,1.0580000000000001e-22,1.2940000000000001e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3003200000000001e-24,5.6184399999999991e-25,1.67215e-24,7.3505699999999996e-25
365.06,1.0580000000000001e-22,1.2940000000000001e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.30026e-24,5.6181299999999996e-25,1.6720799999999999e-24,7.3501599999999989e-25
365.07999999999998,1.0580000000000001e-22,1.2940000000000001e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3002e-24,5.6178199999999992e-25,1.672e-24,7.3497599999999987e-25
365.10000000000002,1.0580000000000001e-22,1.2940000000000001e-22,9.4499999999999986e-23,4.2899999999999994e-23,1.3001399999999998e-24,5.6175099999999997e-25,1.6719200000000002e-24,7.3493599999999995e-25
365.12,1.0580000000000001e-22,1.2940000000000001e-22,9.4499999999999986e-23,4.2799999999999999e-23,1.3000799999999998e-24,5.6172000000000003e-25,1.6718500000000001e-24,7.3489599999999993e-25
365.13999999999999,1.0580000000000001e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.30002e-24,5.6168999999999994e-25,1.6717699999999999e-24,7.3485499999999995e-25
365.16000000000003,1.0580000000000001e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2999600000000001e-24,5.61659e-25,1.6717000000000001e-24,7.3481499999999994e-25
365.18000000000001,1.0580000000000001e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2999000000000001e-24,5.6162799999999996e-25,1.6716199999999999e-24,7.3477499999999992e-25
365.19999999999999,1.0580000000000001e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2998400000000001e-24,5.6159699999999992e-25,1.6715399999999997e-24,7.347349999999999e-25
365.22000000000003,1.0580000000000001e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2997800000000001e-24,5.6156699999999993e-25,1.67147e-24,7.3469399999999992e-25
365.24000000000001,1.0569999999999999e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2997300000000001e-24,5.6153599999999998e-25,1.6713900000000001e-24,7.3465399999999991e-25
365.25999999999999,1.0569999999999999e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2996700000000001e-24,5.6150499999999994e-25,1.67132e-24,7.3461399999999998e-25
365.27999999999997,1.0569999999999999e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2996099999999999e-24,5.6147399999999999e-25,1.6712400000000002e-24,7.3457399999999996e-25
365.30000000000001,1.0569999999999999e-22,1.2940000000000001e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2995499999999999e-24,5.61444e-25,1.6711599999999999e-24,7.3453399999999994e-25
365.31999999999999,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.29949e-24,5.6141299999999996e-25,1.6710899999999998e-24,7.3449299999999988e-25
365.33999999999997,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2994300000000002e-24,5.6138200000000001e-25,1.67101e-24,7.3445299999999995e-25
365.36000000000001,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2993700000000002e-24,5.6135200000000002e-25,1.6709399999999999e-24,7.3441299999999993e-25
365.38,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2993100000000002e-24,5.6132099999999989e-25,1.6708599999999997e-24,7.3437299999999991e-25
365.39999999999998,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.29925e-24,5.6128999999999994e-25,1.6707799999999998e-24,7.3433299999999989e-25
365.42000000000002,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2991900000000001e-24,5.6125899999999991e-25,1.6707100000000001e-24,7.3429200000000001e-25
365.44,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2991299999999999e-24,5.6122899999999991e-25,1.6706300000000002e-24,7.3425199999999999e-25
365.45999999999998,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.29908e-24,5.6119799999999997e-25,1.6705599999999998e-24,7.3421199999999988e-25
365.48000000000002,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2990200000000001e-24,5.6116699999999993e-25,1.6704799999999999e-24,7.3417199999999986e-25
365.5,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2989600000000001e-24,5.6113599999999989e-25,1.6704e-24,7.3413199999999994e-25
365.51999999999998,1.0569999999999999e-22,1.2930000000000003e-22,9.4399999999999991e-23,4.2799999999999999e-23,1.2989000000000003e-24,5.6110599999999999e-25,1.6703299999999999e-24,7.3409099999999996e-25
365.54000000000002,1.0569999999999999e-22,1.2930000000000003e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2988400000000001e-24,5.6107499999999995e-25,1.6702499999999997e-24,7.3405099999999994e-25
365.56,1.0569999999999999e-22,1.2930000000000003e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2987800000000001e-24,5.6104399999999991e-25,1.6701799999999996e-24,7.3401099999999993e-25
365.57999999999998,1.0560000000000001e-22,1.2930000000000003e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2987200000000001e-24,5.6101400000000001e-25,1.6700999999999998e-24,7.3397099999999991e-25
365.60000000000002,1.0560000000000001e-22,1.2930000000000003e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.29866e-24,5.6098299999999988e-25,1.6700199999999999e-24,7.3393099999999998e-25
365.62,1.0560000000000001e-22,1.2930000000000003e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2986e-24,5.6095199999999993e-25,1.6699500000000002e-24,7.3389099999999996e-25
365.63999999999999,1.0560000000000001e-22,1.2930000000000003e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.29854e-24,5.6092199999999994e-25,1.66987e-24,7.3385099999999995e-25
365.66000000000003,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2984900000000002e-24,5.608909999999999e-25,1.6697999999999999e-24,7.3380999999999988e-25
365.68000000000001,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.29843e-24,5.6085999999999995e-25,1.66972e-24,7.3376999999999995e-25
365.69999999999999,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.29837e-24,5.6082999999999996e-25,1.6696499999999999e-24,7.3372999999999993e-25
365.72000000000003,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.29831e-24,5.6079899999999992e-25,1.6695699999999997e-24,7.3368999999999992e-25
365.74000000000001,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2982499999999999e-24,5.6076799999999998e-25,1.6694899999999998e-24,7.336499999999999e-25
365.75999999999999,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2981900000000001e-24,5.6073799999999999e-25,1.6694200000000001e-24,7.3360999999999997e-25
365.77999999999997,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2981300000000001e-24,5.6070699999999995e-25,1.6693400000000003e-24,7.3356999999999995e-25
365.80000000000001,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2980700000000001e-24,5.6067599999999991e-25,1.6692700000000002e-24,7.3352899999999989e-25
365.81999999999999,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2980100000000001e-24,5.6064600000000001e-25,1.6691899999999999e-24,7.3348899999999987e-25
365.83999999999997,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2979600000000001e-24,5.6061499999999988e-25,1.6691100000000001e-24,7.3344899999999994e-25
365.86000000000001,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2979000000000001e-24,5.6058399999999993e-25,1.66904e-24,7.3340899999999992e-25
365.88,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2978400000000001e-24,5.6055399999999994e-25,1.6689599999999998e-24,7.333689999999999e-25
365.89999999999998,1.0560000000000001e-22,1.292e-22,9.4299999999999985e-23,4.2799999999999999e-23,1.2977799999999999e-24,5.605229999999999e-25,1.66889e-24,7.3332899999999989e-25
365.92000000000002,1.0560000000000001e-22,1.292e-22,9.419999999999999e-23,4.2799999999999999e-23,1.29772e-24,5.6049199999999995e-25,1.6688099999999998e-24,7.3328899999999996e-25
365.94,1.0549999999999999e-22,1.292e-22,9.419999999999999e-23,4.2799999999999999e-23,1.29766e-24,5.6046199999999996e-25,1.6687400000000001e-24,7.3324899999999994e-25
365.95999999999998,1.0549999999999999e-22,1.292e-22,9.419999999999999e-23,4.2799999999999999e-23,1.2976000000000002e-24,5.6043099999999992e-25,1.6686600000000002e-24,7.3320899999999992e-25
365.98000000000002,1.0549999999999999e-22,1.292e-22,9.419999999999999e-23,4.2799999999999999e-23,1.2975400000000002e-24,5.6040099999999993e-25,1.66858e-24,7.3316899999999991e-25
366,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2799999999999999e-23,1.2974800000000002e-24,5.6036999999999998e-25,1.6685099999999999e-24,7.3312899999999998e-25
366.01999999999998,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2799999999999999e-23,1.2974200000000001e-24,5.6033899999999994e-25,1.66843e-24,7.3308899999999996e-25
366.04000000000002,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2799999999999999e-23,1.2973700000000002e-24,5.6030899999999995e-25,1.6683599999999999e-24,7.3304799999999989e-25
366.06,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2799999999999999e-23,1.29731e-24,5.6027799999999991e-25,1.6682799999999997e-24,7.3300799999999988e-25
366.07999999999998,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2799999999999999e-23,1.29725e-24,5.6024699999999997e-25,1.6682099999999996e-24,7.3296799999999995e-25
366.10000000000002,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2799999999999999e-23,1.2971900000000001e-24,5.6021699999999998e-25,1.6681299999999998e-24,7.3292799999999993e-25
366.12,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2799999999999999e-23,1.2971300000000001e-24,5.6018599999999994e-25,1.6680499999999999e-24,7.3288799999999991e-25
366.13999999999999,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2799999999999999e-23,1.2970700000000001e-24,5.6015599999999995e-25,1.6679800000000002e-24,7.3284799999999989e-25
366.16000000000003,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2699999999999993e-23,1.2970099999999999e-24,5.60125e-25,1.6679e-24,7.3280799999999997e-25
366.18000000000001,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2699999999999993e-23,1.2969500000000001e-24,5.6009399999999987e-25,1.6678299999999999e-24,7.3276799999999995e-25
366.19999999999999,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2699999999999993e-23,1.2968999999999999e-24,5.6006399999999997e-25,1.66775e-24,7.3272799999999993e-25
366.22000000000003,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2699999999999993e-23,1.2968399999999999e-24,5.6003299999999993e-25,1.6676799999999999e-24,7.3268799999999991e-25
366.24000000000001,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2699999999999993e-23,1.2967800000000001e-24,5.6000299999999994e-25,1.6676000000000001e-24,7.3264799999999999e-25
366.25999999999999,1.0549999999999999e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2699999999999993e-23,1.2967200000000001e-24,5.599719999999999e-25,1.6675199999999998e-24,7.3260799999999997e-25
366.27999999999997,1.0540000000000001e-22,1.2909999999999999e-22,9.419999999999999e-23,4.2699999999999993e-23,1.2966600000000002e-24,5.59942e-25,1.6674499999999997e-24,7.3256799999999995e-25
366.30000000000001,1.0540000000000001e-22,1.2909999999999999e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2966e-24,5.5991099999999987e-25,1.6673699999999999e-24,7.3252799999999993e-25
366.31999999999999,1.0540000000000001e-22,1.2909999999999999e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.29654e-24,5.5987999999999992e-25,1.6673000000000001e-24,7.3248800000000001e-25
366.33999999999997,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.29648e-24,5.5984999999999993e-25,1.6672199999999999e-24,7.3244799999999999e-25
366.36000000000001,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2964200000000001e-24,5.5981899999999989e-25,1.6671499999999998e-24,7.3240799999999997e-25
366.38,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.29637e-24,5.597889999999999e-25,1.66707e-24,7.3236799999999995e-25
366.39999999999998,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.29631e-24,5.5975799999999995e-25,1.6669999999999999e-24,7.3232800000000002e-25
366.42000000000002,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2962500000000002e-24,5.5972799999999987e-25,1.66692e-24,7.3228799999999991e-25
366.44,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2961899999999999e-24,5.5969699999999992e-25,1.6668400000000002e-24,7.322479999999999e-25
366.45999999999998,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2961300000000001e-24,5.5966599999999997e-25,1.6667700000000001e-24,7.3220799999999988e-25
366.48000000000002,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2960700000000001e-24,5.5963599999999989e-25,1.6666900000000002e-24,7.3216799999999995e-25
366.5,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2960100000000001e-24,5.5960499999999994e-25,1.6666200000000001e-24,7.3212799999999993e-25
366.51999999999998,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.29595e-24,5.5957499999999995e-25,1.6665399999999999e-24,7.3208899999999996e-25
366.54000000000002,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2959000000000001e-24,5.5954399999999991e-25,1.6664699999999998e-24,7.3204899999999994e-25
366.56,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2958400000000001e-24,5.5951399999999992e-25,1.6663899999999999e-24,7.3200900000000002e-25
366.57999999999998,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2957800000000001e-24,5.5948299999999998e-25,1.6663199999999998e-24,7.3196899999999991e-25
366.60000000000002,1.0540000000000001e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.29572e-24,5.5945299999999989e-25,1.66624e-24,7.3192899999999989e-25
366.62,1.053e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.29566e-24,5.5942199999999995e-25,1.6661599999999998e-24,7.3188899999999987e-25
366.63999999999999,1.053e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.2956000000000002e-24,5.5939199999999996e-25,1.66609e-24,7.3184899999999995e-25
366.66000000000003,1.053e-22,1.2900000000000001e-22,9.4099999999999996e-23,4.2699999999999993e-23,1.29554e-24,5.5936099999999992e-25,1.6660100000000002e-24,7.3180899999999993e-25
