electron_energy_eV,total_dissociation_cross_section_m2
281.27999999999997,4.7834113299999999e-22
281.30000000000001,4.7824084500000001e-22
281.31999999999999,4.7824056699999998e-22
281.33999999999997,4.7824027899999991e-22
281.36000000000001,4.7814000199999997e-22
281.38,4.781397139999999e-22
281.39999999999998,4.7813943599999996e-22
281.42000000000002,4.7793914799999997e-22
281.44,4.7793887100000004e-22
281.45999999999998,4.7793858299999997e-22
281.48000000000002,4.779382949999999e-22
281.5,4.7783801700000005e-22
281.51999999999998,4.7783773000000008e-22
281.54000000000002,4.7783745200000004e-22
281.56,4.7783716399999998e-22
281.57999999999998,4.7783688700000004e-22
281.60000000000002,4.77836609e-22
281.62,4.7773632100000003e-22
281.63999999999999,4.7773603400000015e-22
281.66000000000003,4.7763574600000008e-22
281.68000000000001,4.7763546800000004e-22
281.69999999999999,4.7763519100000001e-22
281.72000000000003,4.7753490300000003e-22
281.74000000000001,4.7753462499999999e-22
281.75999999999999,4.7753433800000003e-22
281.77999999999997,4.7753405999999999e-22
281.80000000000001,4.7753378300000005e-22
281.81999999999999,4.7743349499999998e-22
281.83999999999997,4.7743320800000001e-22
281.86000000000001,4.7743292000000013e-22
281.88,4.7733264200000009e-22
281.89999999999998,4.7733236500000006e-22
281.92000000000002,4.7733207699999999e-22
281.94,4.7723180000000005e-22
281.95999999999998,4.7723151199999998e-22
281.98000000000002,4.7723123500000004e-22
282,4.772309570000001e-22
282.01999999999998,4.7713067000000003e-22
282.04000000000002,4.7703039199999999e-22
282.06,4.7703010499999992e-22
282.07999999999998,4.7702982799999999e-22
282.10000000000002,4.7702953999999992e-22
282.12,4.7692925300000004e-22
282.13999999999999,4.76828975e-22
282.16000000000003,4.7682868800000003e-22
282.18000000000001,4.7682840999999999e-22
282.19999999999999,4.7682813299999996e-22
282.22000000000003,4.7682784600000008e-22
282.24000000000001,4.7672756800000004e-22
282.25999999999999,4.7672729100000001e-22
282.27999999999997,4.7672700399999995e-22
282.30000000000001,4.76726726e-22
282.31999999999999,4.7672643899999994e-22
282.33999999999997,4.766261619999999e-22
282.36000000000001,4.7652588399999995e-22
282.38,4.7652559699999999e-22
282.39999999999998,4.7652531999999995e-22
282.42000000000002,4.7652504199999992e-22
282.44,4.764247450000001e-22
282.45999999999998,4.7642446800000007e-22
282.48000000000002,4.764241810000001e-22
282.5,4.7642390300000006e-22
282.51999999999998,4.7642362600000012e-22
282.54000000000002,4.7642333900000006e-22
282.56,4.7642306200000003e-22
282.57999999999998,4.7622278399999989e-22
282.60000000000002,4.7622249700000001e-22
282.62,4.7622221999999998e-22
282.63999999999999,4.7622194299999995e-22
282.66000000000003,4.7602165599999987e-22
282.68000000000001,4.7602137899999993e-22
282.69999999999999,4.760211009999999e-22
282.72000000000003,4.7602081399999993e-22
282.74000000000001,4.7602053699999999e-22
282.75999999999999,4.7602024999999992e-22
282.77999999999997,4.7601997299999989e-22
282.80000000000001,4.7581969599999994e-22
282.81999999999999,4.7581940900000007e-22
282.83999999999997,4.7581913100000003e-22
282.86000000000001,4.757188549999999e-22
282.88,4.7571856699999993e-22
282.89999999999998,4.7571828999999999e-22
282.92000000000002,4.7571801299999996e-22
282.94,4.757177259999999e-22
282.95999999999998,4.7571744899999986e-22
282.98000000000002,4.7571717199999993e-22
283,4.7561688500000004e-22
283.01999999999998,4.7561660800000001e-22
283.04000000000002,4.7551633099999997e-22
283.06,4.75416044e-22
283.07999999999998,4.7541576699999996e-22
283.10000000000002,4.7541548999999993e-22
283.12,4.7541520299999996e-22
283.13999999999999,4.7541492600000003e-22
283.16000000000003,4.7541464899999999e-22
283.18000000000001,4.7541436199999993e-22
283.19999999999999,4.754140859999999e-22
283.22000000000003,4.7531380899999996e-22
283.24000000000001,4.7531353199999992e-22
283.25999999999999,4.7521324499999995e-22
283.27999999999997,4.751129680000001e-22
283.30000000000001,4.7501269100000006e-22
283.31999999999999,4.75012404e-22
283.33999999999997,4.7501212699999996e-22
283.36000000000001,4.7501185100000003e-22
283.38,4.7501156399999997e-22
283.39999999999998,4.7501128699999993e-22
283.42000000000002,4.750110099999999e-22
283.44,4.7491072300000002e-22
283.45999999999998,4.7491044599999999e-22
283.48000000000002,4.7481016999999995e-22
283.5,4.7470988299999988e-22
283.51999999999998,4.7470960599999994e-22
283.54000000000002,4.7470932899999991e-22
283.56,4.7470905299999988e-22
283.57999999999998,4.7470876599999991e-22
283.60000000000002,4.7470848899999998e-22
283.62,4.7470821299999995e-22
283.63999999999999,4.7470793599999991e-22
283.66000000000003,4.7460765899999988e-22
283.68000000000001,4.7460738199999994e-22
283.69999999999999,4.7450709599999997e-22
283.72000000000003,4.7450681899999993e-22
283.74000000000001,4.7440654199999989e-22
283.75999999999999,4.7440626599999996e-22
283.77999999999997,4.744059789999999e-22
283.80000000000001,4.7440570299999987e-22
283.81999999999999,4.7440542599999984e-22
283.83999999999997,4.7440513900000005e-22
283.86000000000001,4.7430486300000002e-22
283.88,4.7430458599999999e-22
283.89999999999998,4.7420430899999995e-22
283.92000000000002,4.7420402299999998e-22
283.94,4.7420374599999995e-22
283.95999999999998,4.7400346999999991e-22
283.98000000000002,4.7400320299999991e-22
284,4.7400291699999985e-22
284.01999999999998,4.7400264e-22
284.04000000000002,4.7400236399999997e-22
284.06,4.7400207699999991e-22
284.07999999999998,4.7390180099999988e-22
284.10000000000002,4.7380152400000002e-22
284.12,4.73801248e-22
284.13999999999999,4.7380096099999993e-22
284.16000000000003,4.738006849999999e-22
284.18000000000001,4.7380040799999997e-22
284.19999999999999,4.7370013200000002e-22
284.22000000000003,4.7369985499999999e-22
284.24000000000001,4.7369957899999996e-22
284.25999999999999,4.7369930200000003e-22
284.27999999999997,4.73699026e-22
284.30000000000001,4.7359873999999993e-22
284.31999999999999,4.7349846299999999e-22
284.33999999999997,4.7349818700000005e-22
284.36000000000001,4.7349790100000008e-22
284.38,4.7349762400000005e-22
284.39999999999998,4.7349734800000002e-22
284.42000000000002,4.7349707100000009e-22
284.44,4.7339679500000005e-22
284.45999999999998,4.7339651900000002e-22
284.48000000000002,4.7339624199999999e-22
284.5,4.7339596599999996e-22
284.51999999999998,4.7319567999999998e-22
284.54000000000002,4.7319540399999995e-22
284.56,4.7319512699999992e-22
284.57999999999998,4.7319485099999989e-22
284.60000000000002,4.7319457499999996e-22
284.62,4.7309429899999992e-22
284.63999999999999,4.7309402199999989e-22
284.66000000000003,4.7309374599999986e-22
284.68000000000001,4.7299346999999992e-22
284.69999999999999,4.7299318399999995e-22
284.72000000000003,4.7299290699999992e-22
284.74000000000001,4.7279263099999988e-22
284.75999999999999,4.7279235499999994e-22
284.77999999999997,4.7279207899999992e-22
284.80000000000001,4.7279180299999989e-22
284.81999999999999,4.7279152599999985e-22
284.83999999999997,4.7279124999999983e-22
284.86000000000001,4.7279097399999989e-22
284.88,4.7279068799999992e-22
284.89999999999998,4.7269041199999989e-22
284.92000000000002,4.7269014599999989e-22
284.94,4.7258987000000004e-22
284.95999999999998,4.7248958399999998e-22
284.98000000000002,4.7248930799999995e-22
285,4.7248903199999992e-22
285.01999999999998,4.7248875599999989e-22
285.04000000000002,4.7248847899999995e-22
285.06,4.7248820300000002e-22
285.07999999999998,4.7248792699999999e-22
285.10000000000002,4.7248765099999996e-22
285.12,4.7248737500000003e-22
285.13999999999999,4.7238708900000005e-22
285.16000000000003,4.7228681300000002e-22
285.18000000000001,4.7218654700000001e-22
285.19999999999999,4.7218627100000008e-22
285.22000000000003,4.7218599500000005e-22
285.24000000000001,4.7218570900000008e-22
285.25999999999999,4.7218543300000006e-22
285.27999999999997,4.7208515700000002e-22
285.30000000000001,4.7208489200000012e-22
285.31999999999999,4.7208461600000009e-22
285.33999999999997,4.7208433000000003e-22
285.36000000000001,4.71984054e-22
285.38,4.7188377800000005e-22
285.39999999999998,4.7178350200000002e-22
285.42000000000002,4.7178323600000002e-22
285.44,4.7178295000000006e-22
285.45999999999998,4.7178267400000003e-22
285.48000000000002,4.717823990000001e-22
285.5,4.7178212300000007e-22
285.51999999999998,4.7178185700000007e-22
285.54000000000002,4.7178158100000004e-22
285.56,4.7178129500000007e-22
285.57999999999998,4.7168101900000004e-22
285.60000000000002,4.7158074400000001e-22
285.62,4.7148046799999997e-22
285.63999999999999,4.7148020199999997e-22
285.66000000000003,4.714799160000001e-22
285.68000000000001,4.7147964000000007e-22
285.69999999999999,4.7147936500000005e-22
285.72000000000003,4.7147908900000002e-22
285.74000000000001,4.7147882300000012e-22
285.75999999999999,4.7147854800000009e-22
285.77999999999997,4.7137826200000002e-22
285.80000000000001,4.7137798599999999e-22
285.81999999999999,4.7127770999999996e-22
285.83999999999997,4.7127744499999996e-22
285.86000000000001,4.7117716900000002e-22
285.88,4.7117689300000009e-22
285.89999999999998,4.7117660800000003e-22
285.92000000000002,4.7117634199999994e-22
285.94,4.71076066e-22
285.95999999999998,4.7107579099999997e-22
285.98000000000002,4.7107551499999994e-22
286,4.709752400000001e-22
286.01999999999998,4.7097496399999998e-22
286.04000000000002,4.7087468800000004e-22
286.06,4.708744130000001e-22
286.07999999999998,4.7077413700000007e-22
286.10000000000002,4.7077387200000008e-22
286.12,4.7077359600000014e-22
286.13999999999999,4.7077331100000008e-22
286.16000000000003,4.7077303500000005e-22
286.18000000000001,4.7077275900000003e-22
286.19999999999999,4.7077249400000003e-22
286.22000000000003,4.7067221900000009e-22
286.24000000000001,4.7067194300000006e-22
286.25999999999999,4.7057166799999994e-22
286.27999999999997,4.70571392e-22
286.30000000000001,4.7057111599999997e-22
286.31999999999999,4.7047084100000004e-22
286.33999999999997,4.7047056600000001e-22
286.36000000000001,4.7047030000000001e-22
286.38,4.7047002499999999e-22
286.39999999999998,4.7046974899999996e-22
286.42000000000002,4.7036946399999999e-22
286.44,4.7036919799999999e-22
286.45999999999998,4.7036892299999997e-22
286.48000000000002,4.7026864800000003e-22
286.5,4.70268372e-22
286.51999999999998,4.7026810700000001e-22
286.54000000000002,4.7026783099999998e-22
286.56,4.7016755599999995e-22
286.57999999999998,4.7016727099999998e-22
286.60000000000002,4.7006700599999998e-22
286.62,4.7006673000000005e-22
286.63999999999999,4.6996645500000001e-22
286.66000000000003,4.6996619000000002e-22
286.68000000000001,4.6996591399999999e-22
286.69999999999999,4.6986563900000005e-22
286.72000000000003,4.6986536400000003e-22
286.74000000000001,4.69865088e-22
286.75999999999999,4.6986481299999997e-22
286.77999999999997,4.6986453799999995e-22
286.80000000000001,4.6976426300000001e-22
286.81999999999999,4.6976399700000011e-22
286.83999999999997,4.6976372200000008e-22
286.86000000000001,4.6966344700000005e-22
286.88,4.6966318200000006e-22
286.89999999999998,4.6966290700000012e-22
286.92000000000002,4.6956262100000006e-22
286.94,4.6956234600000003e-22
286.95999999999998,4.6956208099999994e-22
286.98000000000002,4.6956180599999992e-22
287,4.6956153099999989e-22
287.01999999999998,4.6956126599999999e-22
287.04000000000002,4.6946099000000005e-22
287.06,4.6936071500000002e-22
287.07999999999998,4.6936045000000002e-22
287.10000000000002,4.69360175e-22
287.12,4.6935989000000013e-22
287.13999999999999,4.69259615e-22
287.16000000000003,4.6925935000000001e-22
287.18000000000001,4.6925907499999998e-22
287.19999999999999,4.6925879899999995e-22
287.22000000000003,4.6925853500000006e-22
287.24000000000001,4.6925825900000003e-22
287.25999999999999,4.69157984e-22
287.27999999999997,4.689577189999999e-22
287.30000000000001,4.6895744399999987e-22
287.31999999999999,4.6895716900000003e-22
287.33999999999997,4.6895689399999991e-22
287.36000000000001,4.6895661899999989e-22
287.38,4.6885634399999995e-22
287.39999999999998,4.6885607899999996e-22
287.42000000000002,4.6885580400000002e-22
287.44,4.6885553e-22
287.45999999999998,4.68855264e-22
287.48000000000002,4.6885498999999998e-22
287.5,4.6875471499999995e-22
287.51999999999998,4.6865445000000004e-22
287.54000000000002,4.6865417500000002e-22
287.56,4.6865389999999999e-22
287.57999999999998,4.686536349999999e-22
287.60000000000002,4.6855335999999997e-22
287.62,4.68553075e-22
287.63999999999999,4.6855281000000001e-22
287.66000000000003,4.6855253499999998e-22
287.68000000000001,4.6855226099999996e-22
287.69999999999999,4.6845199599999996e-22
287.72000000000003,4.6845172099999993e-22
287.74000000000001,4.68451446e-22
287.75999999999999,4.683511810000001e-22
287.77999999999997,4.6835090700000007e-22
287.80000000000001,4.6835063200000005e-22
287.81999999999999,4.6825036700000005e-22
287.83999999999997,4.6825009200000012e-22
287.86000000000001,4.6824981700000009e-22
287.88,4.6824955300000001e-22
287.89999999999998,4.6824927799999998e-22
287.92000000000002,4.6814900300000004e-22
287.94,4.6804873899999995e-22
287.95999999999998,4.6804845399999999e-22
287.98000000000002,4.6804818899999999e-22
288,4.6794791399999996e-22
288.01999999999998,4.6794763999999994e-22
288.04000000000002,4.6784737499999994e-22
288.06,4.6784710000000001e-22
288.07999999999998,4.6784682599999999e-22
288.10000000000002,4.6784656099999999e-22
288.12,4.6784628599999997e-22
288.13999999999999,4.6774602199999997e-22
288.16000000000003,4.6774574699999994e-22
288.18000000000001,4.6774547200000001e-22
288.19999999999999,4.6774520800000002e-22
288.22000000000003,4.6774493299999999e-22
288.24000000000001,4.6764465899999997e-22
288.25999999999999,4.6754439399999997e-22
288.27999999999997,4.6754411900000003e-22
288.30000000000001,4.6754385500000004e-22
288.31999999999999,4.6754358000000002e-22
288.33999999999997,4.6744330599999999e-22
288.36000000000001,4.6744304099999999e-22
288.38,4.6744276699999997e-22
288.39999999999998,4.6744250199999998e-22
288.42000000000002,4.6744222799999996e-22
288.44,4.6744195299999993e-22
288.45999999999998,4.6744168899999994e-22
288.48000000000002,4.6724141399999999e-22
288.5,4.6724115e-22
288.51999999999998,4.6724087500000007e-22
288.54000000000002,4.6724060100000005e-22
288.56,4.6714033600000005e-22
288.57999999999998,4.6714006200000003e-22
288.60000000000002,4.6703978699999999e-22
288.62,4.6703951299999997e-22
288.63999999999999,4.6703923800000004e-22
288.66000000000003,4.6703897400000005e-22
288.68000000000001,4.6703870000000003e-22
288.69999999999999,4.6693843500000003e-22
288.72000000000003,4.66838161e-22
288.74000000000001,4.6683788600000007e-22
288.75999999999999,4.6683762200000008e-22
288.77999999999997,4.6673734800000005e-22
288.80000000000001,4.6673708399999996e-22
288.81999999999999,4.6673680900000003e-22
288.83999999999997,4.6673654499999995e-22
288.86000000000001,4.6673627099999992e-22
288.88,4.6673599599999999e-22
288.89999999999998,4.66735732e-22
288.92000000000002,4.6663545799999997e-22
288.94,4.6663519299999998e-22
288.95999999999998,4.6653491899999995e-22
288.98000000000002,4.6653465500000005e-22
289,4.6643438100000002e-22
289.01999999999998,4.6643411599999994e-22
289.04000000000002,4.6643384199999991e-22
289.06,4.6643357799999992e-22
289.07999999999998,4.6643331399999993e-22
289.10000000000002,4.66433039e-22
289.12,4.6643277500000001e-22
289.13999999999999,4.6633250099999998e-22
289.16000000000003,4.6633223699999999e-22
289.18000000000001,4.6633196299999997e-22
289.19999999999999,4.6623169799999987e-22
289.22000000000003,4.6613142399999994e-22
289.24000000000001,4.6613114999999991e-22
289.25999999999999,4.6613088599999992e-22
289.27999999999997,4.6603061199999989e-22
289.30000000000001,4.66030348e-22
289.31999999999999,4.6603007399999998e-22
289.33999999999997,4.6602980999999998e-22
289.36000000000001,4.6602953500000005e-22
289.38,4.6592927099999996e-22
289.39999999999998,4.6592899700000003e-22
289.42000000000002,4.6592873299999995e-22
289.44,4.6582845900000001e-22
289.45999999999998,4.6572819500000002e-22
289.48000000000002,4.6572792100000009e-22
289.5,4.657276570000001e-22
289.51999999999998,4.6572738300000007e-22
289.54000000000002,4.6572710900000005e-22
289.56,4.6572684500000006e-22
289.57999999999998,4.6572657100000004e-22
289.60000000000002,4.6562630700000004e-22
289.62,4.6562603300000002e-22
289.63999999999999,4.6552576900000002e-22
289.66000000000003,4.65525495e-22
289.68000000000001,4.6552523100000001e-22
289.69999999999999,4.6542496700000001e-22
289.72000000000003,4.6542470300000002e-22
289.74000000000001,4.6542442900000009e-22
289.75999999999999,4.6542416500000001e-22
289.77999999999997,4.6542389099999999e-22
289.80000000000001,4.65423628e-22
289.81999999999999,4.6532335399999997e-22
289.83999999999997,4.6532308999999998e-22
289.86000000000001,4.6522281600000004e-22
289.88,4.6522255200000005e-22
289.89999999999998,4.6522227800000003e-22
289.92000000000002,4.6522201399999994e-22
289.94,4.6512173999999992e-22
289.95999999999998,4.6502147699999992e-22
289.98000000000002,4.650212029999999e-22
290,4.65020939e-22
290.01999999999998,4.6502066499999998e-22
290.04000000000002,4.6492040099999998e-22
290.06,4.6492013699999999e-22
290.07999999999998,4.648198739999999e-22
290.10000000000002,4.6481959999999988e-22
290.12,4.6481933599999999e-22
290.13999999999999,4.6481906299999997e-22
290.16000000000003,4.6481879899999997e-22
290.18000000000001,4.6471852499999995e-22
290.19999999999999,4.6471826099999996e-22
290.22000000000003,4.6471799799999987e-22
290.24000000000001,4.6471772399999985e-22
290.25999999999999,4.6471746000000005e-22
290.27999999999997,4.6461718600000002e-22
290.30000000000001,4.6451692300000003e-22
290.31999999999999,4.6451665899999994e-22
290.33999999999997,4.6451639499999995e-22
290.36000000000001,4.6451612199999993e-22
290.38,4.6451585799999985e-22
290.39999999999998,4.6451558399999992e-22
290.42000000000002,4.6441532099999992e-22
290.44,4.644150469999999e-22
290.45999999999998,4.6441478400000001e-22
290.48000000000002,4.6441450999999998e-22
290.5,4.6431424600000008e-22
290.51999999999998,4.6421398299999999e-22
290.54000000000002,4.64213719e-22
290.56,4.6421345600000002e-22
290.57999999999998,4.6421318199999999e-22
290.60000000000002,4.64212919e-22
290.62,4.6421264499999998e-22
290.63999999999999,4.6411238100000008e-22
290.66000000000003,4.6411210800000006e-22
290.68000000000001,4.6401184400000006e-22
290.69999999999999,4.6401158100000008e-22
290.72000000000003,4.6391130700000005e-22
290.74000000000001,4.6381105399999999e-22
290.75999999999999,4.6381077999999997e-22
290.77999999999997,4.6381051699999998e-22
290.80000000000001,4.6381024299999996e-22
290.81999999999999,4.6380997999999997e-22
290.83999999999997,4.6380971700000008e-22
290.86000000000001,4.6380944300000005e-22
290.88,4.6380918000000007e-22
290.89999999999998,4.6380890600000004e-22
290.92000000000002,4.6370865299999999e-22
290.94,4.6360837999999996e-22
290.95999999999998,4.6350811599999996e-22
290.98000000000002,4.6350785299999998e-22
291,4.6350757899999995e-22
291.01999999999998,4.6350731599999997e-22
291.04000000000002,4.6350704300000004e-22
291.06,4.6350677900000005e-22
291.07999999999998,4.6350650600000003e-22
291.10000000000002,4.6350625299999998e-22
291.12,4.6350598899999999e-22
291.13999999999999,4.6350571599999997e-22
291.16000000000003,4.6340545299999998e-22
291.18000000000001,4.6320517899999994e-22
291.19999999999999,4.6320491599999995e-22
291.22000000000003,4.6320465299999997e-22
291.24000000000001,4.6320438999999988e-22
291.25999999999999,4.6320412599999999e-22
291.27999999999997,4.6320385299999997e-22
291.30000000000001,4.6320358999999998e-22
291.31999999999999,4.6310332599999989e-22
291.33999999999997,4.6310305299999987e-22
291.36000000000001,4.6310278999999988e-22
291.38,4.6310251699999986e-22
291.39999999999998,4.6280226400000008e-22
291.42000000000002,4.6280200000000009e-22
291.44,4.6280172700000007e-22
291.45999999999998,4.6280146399999998e-22
291.48000000000002,4.6280119099999997e-22
291.5,4.6280092799999998e-22
291.51999999999998,4.6280066499999999e-22
291.54000000000002,4.62800401e-22
291.56,4.6280013800000011e-22
291.57999999999998,4.6279987500000002e-22
291.60000000000002,4.62799602e-22
291.62,4.62599339e-22
291.63999999999999,4.6259906599999999e-22
291.66000000000003,4.6249881300000002e-22
291.68000000000001,4.6249855000000004e-22
291.69999999999999,4.6249827700000002e-22
291.72000000000003,4.6249801300000003e-22
291.74000000000001,4.6249775100000004e-22
291.75999999999999,4.6249747700000002e-22
291.77999999999997,4.6249722400000006e-22
291.80000000000001,4.6249695100000004e-22
291.81999999999999,4.6249668800000006e-22
291.83999999999997,4.6239642499999997e-22
291.86000000000001,4.6229615199999994e-22
291.88,4.6229588900000005e-22
291.89999999999998,4.6219563600000009e-22
291.92000000000002,4.6219536300000007e-22
291.94,4.6219509999999998e-22
291.95999999999998,4.62194837e-22
291.98000000000002,4.6219456399999998e-22
292,4.6219430199999999e-22
292.01999999999998,4.6209404900000003e-22
292.04000000000002,4.6209377600000011e-22
292.06,4.6199351300000002e-22
292.07999999999998,4.6189325000000002e-22
292.10000000000002,4.61892977e-22
292.12,4.6189271400000002e-22
292.13999999999999,4.6179245099999993e-22
292.16000000000003,4.6179218799999994e-22
292.18000000000001,4.6179192499999986e-22
292.19999999999999,4.6179165300000003e-22
292.22000000000003,4.6179139000000004e-22
292.24000000000001,4.6179113699999999e-22
292.25999999999999,4.6179086399999997e-22
292.27999999999997,4.6169060099999998e-22
292.30000000000001,4.616903379999999e-22
292.31999999999999,4.6159006599999988e-22
292.33999999999997,4.6158980299999989e-22
292.36000000000001,4.6158955000000003e-22
292.38,4.6158928699999994e-22
292.39999999999998,4.6148901399999992e-22
292.42000000000002,4.6148875199999993e-22
292.44,4.6148848899999995e-22
292.45999999999998,4.6148822599999996e-22
292.48000000000002,4.6148796299999997e-22
292.5,4.6138770099999998e-22
292.51999999999998,4.6138742799999996e-22
292.54000000000002,4.6128716500000006e-22
292.56,4.6128691300000011e-22
292.57999999999998,4.6128664000000009e-22
292.60000000000002,4.612863770000001e-22
292.62,4.6128611500000002e-22
292.63999999999999,4.61185842e-22
292.66000000000003,4.6118558900000004e-22
292.68000000000001,4.6118532700000006e-22
292.69999999999999,4.6108506399999997e-22
292.72000000000003,4.6098479100000013e-22
292.74000000000001,4.6098453899999999e-22
292.75999999999999,4.60884276e-22
292.77999999999997,4.6088400300000007e-22
292.80000000000001,4.6088374100000009e-22
292.81999999999999,4.6088347800000001e-22
292.83999999999997,4.6088321599999993e-22
292.86000000000001,4.6088295299999994e-22
292.88,4.6088269099999996e-22
292.89999999999998,4.6078242800000006e-22
292.92000000000002,4.6078216500000007e-22
292.94,4.6068190299999998e-22
292.95999999999998,4.6068164e-22
292.98000000000002,4.6068136799999998e-22
293,4.6058110499999998e-22
293.01999999999998,4.6058085300000003e-22
293.04000000000002,4.6058058999999995e-22
293.06,4.6058031799999993e-22
293.07999999999998,4.6058005500000004e-22
293.10000000000002,4.6057980300000009e-22
293.12,4.6057954000000001e-22
293.13999999999999,4.6047926799999998e-22
293.16000000000003,4.6037900599999999e-22
293.18000000000001,4.6037875300000004e-22
293.19999999999999,4.6037848100000002e-22
293.22000000000003,4.6027821800000003e-22
293.24000000000001,4.6027795599999995e-22
293.25999999999999,4.6027769299999996e-22
293.27999999999997,4.6027743099999998e-22
293.30000000000001,4.6027716899999999e-22
293.31999999999999,4.6027690599999991e-22
293.33999999999997,4.6027664399999993e-22
293.36000000000001,4.6027638199999994e-22
293.38,4.6017611899999995e-22
293.39999999999998,4.5997585699999995e-22
293.42000000000002,4.5997559399999987e-22
293.44,4.5997533199999988e-22
293.45999999999998,4.5987506999999999e-22
293.48000000000002,4.59874808e-22
293.5,4.5987454500000002e-22
293.51999999999998,4.5987428300000003e-22
293.54000000000002,4.5987402099999995e-22
293.56,4.5987375799999996e-22
293.57999999999998,4.5987349599999998e-22
293.60000000000002,4.59873234e-22
293.62,4.5977297199999991e-22
293.63999999999999,4.5967270899999992e-22
293.66000000000003,4.5967245699999996e-22
293.68000000000001,4.5957218499999994e-22
293.69999999999999,4.5957192299999996e-22
293.72000000000003,4.5957165999999988e-22
293.74000000000001,4.5957140799999992e-22
293.75999999999999,4.5957114599999994e-22
293.77999999999997,4.5957087399999992e-22
293.80000000000001,4.5957061199999994e-22
293.81999999999999,4.5957035999999989e-22
293.83999999999997,4.5947009699999999e-22
293.86000000000001,4.5946982499999997e-22
293.88,4.5946956300000008e-22
293.89999999999998,4.5936931100000003e-22
293.92000000000002,4.5926904900000004e-22
293.94,4.5926878700000006e-22
293.95999999999998,4.5926852400000007e-22
293.98000000000002,4.5926826200000008e-22
294,4.5926800000000001e-22
294.01999999999998,4.5926773800000002e-22
294.04000000000002,4.5926747599999994e-22
294.06,4.5916721399999986e-22
294.07999999999998,4.5906695199999996e-22
294.10000000000002,4.5906670000000001e-22
294.12,4.5906643800000002e-22
294.13999999999999,4.5886616599999999e-22
294.16000000000003,4.5886590400000001e-22
294.18000000000001,4.5886565199999996e-22
294.19999999999999,4.5886538999999998e-22
294.22000000000003,4.5886512799999999e-22
294.24000000000001,4.5886486600000001e-22
294.25999999999999,4.5886460400000003e-22
294.27999999999997,4.5876434199999994e-22
294.30000000000001,4.5876408999999999e-22
294.31999999999999,4.58763828e-22
294.33999999999997,4.5876355599999999e-22
294.36000000000001,4.58763294e-22
294.38,4.5866304199999995e-22
294.39999999999998,4.5856277999999996e-22
294.42000000000002,4.5856251799999997e-22
294.44,4.5856226599999993e-22
294.45999999999998,4.5856199499999991e-22
294.48000000000002,4.5856173299999993e-22
294.5,4.5846148099999997e-22
294.51999999999998,4.5846121899999989e-22
294.54000000000002,4.58460957e-22
294.56,4.5846068499999999e-22
294.57999999999998,4.5846043300000003e-22
294.60000000000002,4.5836017200000005e-22
294.62,4.5835990999999997e-22
294.63999999999999,4.5825965799999991e-22
294.66000000000003,4.5825939599999993e-22
294.68000000000001,4.5825912399999991e-22
294.69999999999999,4.5825887199999987e-22
294.72000000000003,4.5825861099999989e-22
294.74000000000001,4.5815834899999989e-22
294.75999999999999,4.5815809699999994e-22
294.77999999999997,4.5805783500000004e-22
294.80000000000001,4.5805756400000003e-22
294.81999999999999,4.5805731200000008e-22
294.83999999999997,4.5795705000000009e-22
294.86000000000001,4.579567880000001e-22
294.88,4.5795653699999997e-22
294.89999999999998,4.5785627499999998e-22
294.92000000000002,4.5785601299999999e-22
294.94,4.5785575200000001e-22
294.95999999999998,4.5775548999999992e-22
294.98000000000002,4.5775522799999994e-22
295,4.5775497699999999e-22
295.01999999999998,4.577547150000001e-22
295.04000000000002,4.5775445300000002e-22
295.06,4.5775420200000007e-22
295.07999999999998,4.5765393000000005e-22
295.10000000000002,4.5765366800000007e-22
295.12,4.5765341699999993e-22
295.13999999999999,4.5755315499999994e-22
295.16000000000003,4.5755289400000005e-22
295.18000000000001,4.57452642e-22
295.19999999999999,4.5745237999999992e-22
295.22000000000003,4.574521089999999e-22
295.24000000000001,4.5745185699999995e-22
295.25999999999999,4.5745159599999997e-22
295.27999999999997,4.5745133399999999e-22
295.30000000000001,4.5735108200000003e-22
295.31999999999999,4.5735082100000005e-22
295.33999999999997,4.5735055900000006e-22
295.36000000000001,4.5735030800000002e-22
295.38,4.57350036e-22
295.39999999999998,4.5714977500000001e-22
295.42000000000002,4.5714952299999996e-22
295.44,4.5714926199999989e-22
295.45999999999998,4.5714900999999993e-22
295.48000000000002,4.5704874899999995e-22
295.5,4.5704848799999996e-22
295.51999999999998,4.5704823599999992e-22
295.54000000000002,4.5694797499999993e-22
295.56,4.5694770300000001e-22
295.57999999999998,4.5694745200000006e-22
295.60000000000002,4.5694718999999998e-22
295.62,4.56946929e-22
295.63999999999999,4.5684667800000004e-22
295.66000000000003,4.5674641600000005e-22
295.68000000000001,4.5674616500000001e-22
295.69999999999999,4.5674590300000002e-22
295.72000000000003,4.5674564200000004e-22
295.74000000000001,4.56745391e-22
295.75999999999999,4.5664511899999998e-22
295.77999999999997,4.5664485799999999e-22
295.80000000000001,4.5664460700000004e-22
295.81999999999999,4.5664434500000006e-22
295.83999999999997,4.5664409400000002e-22
295.86000000000001,4.5654383300000003e-22
295.88,4.5654357100000004e-22
295.89999999999998,4.5644331999999999e-22
295.92000000000002,4.5644305900000001e-22
295.94,4.5644279800000003e-22
295.95999999999998,4.5644254600000008e-22
295.98000000000002,4.56442285e-22
296,4.5634202400000002e-22
296.01999999999998,4.5634176200000003e-22
