effective_electron_temperature_eV,rescigno_x1_m3_s,hamilton_x1_m3_s,rescigno_x2_m3_s,hamilton_x2_m3_s,rescigno_x0p5_m3_s,hamilton_x0p5_m3_s
3.4117017017017002,5.65941539058267e-15,5.2773304341955607e-15,5.2229818555914303e-15,5.3948833846274707e-15,5.7201771896067902e-15,4.6643011306428296e-15
3.43171171171171,5.7206320249146197e-15,5.3222471755854103e-15,5.2938467017846696e-15,5.4527928894293296e-15,5.7656739480809299e-15,4.6940665758646097e-15
3.4517217217217202,5.7818575140650303e-15,5.3670214375704795e-15,5.3648015223843996e-15,5.5106155698904899e-15,5.8110889183024705e-15,4.7237118271834203e-15
3.47173173173173,5.8430884322381502e-15,5.4116514009759006e-15,5.4358410270917998e-15,5.5683469496721703e-15,5.8564210027932898e-15,4.75323688148882e-15
3.4917417417417398,5.90432141363091e-15,5.4561353074608204e-15,5.50696005169432e-15,5.6259826426629202e-15,5.9016691347381696e-15,4.7826417516491197e-15
3.51175175175175,5.9655531514782499e-15,5.5004714583065008e-15,5.5781535546861898e-15,5.6835183517486199e-15,5.9468322773307708e-15,4.8119264660018296e-15
3.5317617617617598,6.0267803971141405e-15,5.5446582132227098e-15,5.6494166139592298e-15,5.7409498675980001e-15,5.9919094231336703e-15,4.8410910678587102e-15
3.5517717717717701,6.0879999590479998e-15,5.5886939891723395e-15,5.7207444235654706e-15,5.7982730674633496e-15,6.03689959345184e-15,4.8701356150244104e-15
3.5717817817817799,6.1492087020565302e-15,5.6325772592141007e-15,5.79213229055296e-15,5.8554839139962797e-15,6.0818018377195806e-15,4.8990601793289298e-15
3.5917917917917901,6.2104035462906501e-15,5.6763065513632699e-15,5.8635756318755e-15,5.9125784540782908e-15,6.1266152329003799e-15,4.9278648461729497e-15
3.6118018018017999,6.2715814663974495e-15,5.7198804474702297e-15,5.9350699713768199e-15,5.96955281766603e-15,6.1713388828996003e-15,4.9565497140860602e-15
3.6318118118118101,6.3327394906569497e-15,5.7632975821168302e-15,6.0066109368494598e-15,6.0264032166509404e-15,6.2159719179895102e-15,4.9851148942973602e-15
3.6518218218218199,6.3938747001334404e-15,5.8065566415302198e-15,6.0781942571681798e-15,6.0831259437331997e-15,6.2605134942466905e-15,5.0135605103180995e-15
3.6718318318318302,6.4549842278413001e-15,5.8496563625142294e-15,6.1498157594977104e-15,6.1397173713095501e-15,6.3049627930011804e-15,5.0418866975360294e-15
3.6918418418418399,6.5160652579250492e-15,5.8925955313979897e-15,6.2214713665741998e-15,6.1961739503750796e-15,6.3493190202974698e-15,5.0700936028211201e-15
3.7118518518518502,6.5771150248533602e-15,5.9353729830016902e-15,6.2931570940596703e-15,6.2524922094384702e-15,6.3935814063668402e-15,5.0981813841423805e-15
3.73186186186186,6.63813081262693e-15,5.9779875996193095e-15,6.3648690479686806e-15,6.30866875345075e-15,6.4377492051107895e-15,5.1261502101954102e-15
3.7518718718718702,6.6991099539999099e-15,6.0204383100181603e-15,6.43660342216595e-15,6.3647002627471602e-15,6.4818216935956104e-15,5.1540002600403602e-15
3.77188188188188,6.7600498297147896e-15,6.0627240884550704e-15,6.50835649593403e-15,6.4205834920020604e-15,6.5257981715574497e-15,5.1817317227501202e-15
3.7918918918918898,6.8209478677504205e-15,6.1048439537090198e-15,6.5801246316095706e-15,6.4763152691966504e-15,6.5696779609179504e-15,5.2093447970683202e-15
3.8119019019019,6.8818015425829204e-15,6.1467969681300401e-15,6.6519042722869503e-15,6.5318924945993305e-15,6.6134604053101193e-15,5.2368396910769996e-15
3.8319119119119098,6.9426083744594399e-15,6.1885822367042997e-15,6.7236919395877506e-15,6.5873121397584403e-15,6.6571448696141301e-15,5.2642166218734902e-15
3.8519219219219201,7.0033659286843599e-15,6.2301989061349992e-15,6.79548423149466e-15,6.6425712465073901e-15,6.7007307395030194e-15,5.2914758152564702e-15
3.8719319319319299,7.0640718149178402e-15,6.2716461639391303e-15,6.8672778202482603e-15,6.6976669259817898e-15,6.7442174209979393e-15,5.31861750542081e-15
3.8919419419419401,7.1247236864863903e-15,6.3129232375597103e-15,6.9390694503051206e-15,6.7525963576485697e-15,6.7876043400327299e-15,5.3456419346609699e-15
3.9119519519519499,7.1853192397053596e-15,6.3540293934934198e-15,7.0108559363555995e-15,6.8073567883469002e-15,6.8308909420277298e-15,5.3725493530826604e-15
3.9319619619619601,7.2458562132130609e-15,6.3949639364334496e-15,7.0826341613998302e-15,6.8619455313407001e-15,6.8740766914725103e-15,5.3993400183227901e-15
3.9519719719719699,7.3063323873163395e-15,6.4357262084272504e-15,7.1544010748801991e-15,6.9163599653826696e-15,6.9171610715174501e-15,5.4260141952770701e-15
3.9719819819819802,7.3667455833473104e-15,6.4763155880492301e-15,7.2261536908688098e-15,6.97059753378963e-15,6.9601435835738007e-15,5.4525721558353995e-15
3.99199199199199,7.4270936630312508e-15,6.5167314895879797e-15,7.2978890863081997e-15,7.0246557435290703e-15,7.0030237469222695e-15,5.4790141786246903e-15
4.0120020020020002,7.4873745278651207e-15,6.5569733622478796e-15,7.3696043993040003e-15,7.0785321643167801e-15,7.0458010983296699e-15,5.5053405487588602e-15
4.03201201201201,7.5475861185067896e-15,6.5970406893650501e-15,7.4412968274676692e-15,7.1322244277253596e-15,7.0884751916737795e-15,5.5315515575959103e-15
4.0520220220220198,7.6077264141746796e-15,6.6369329876373298e-15,7.5129636263080101e-15,7.1857302263035801e-15,7.1310455975759202e-15,5.5576475025018498e-15
4.0720320320320296,7.6677934320575402e-15,6.6766498063679702e-15,7.5846021076698806e-15,7.2390473127063598e-15,7.1735119030413204e-15,5.58362868662121e-15
4.0920420420420403,7.7277852267342596e-15,6.7161907267232097e-15,7.6562096382186999e-15,7.2921734988353996e-15,7.2158737111069402e-15,5.6094954186541198e-15
4.11205205205205,7.7876998896034506e-15,6.75555536100312e-15,7.7277836379692106e-15,7.3451066549900901e-15,7.2581306404967593e-15,5.6352480126396002e-15
4.1320620620620598,7.8475355483227205e-15,6.7947433519258704e-15,7.7993215788572099e-15,7.3978447090288304e-15,7.3002823252841098e-15,5.6608867877449292e-15
4.1520720720720696,7.9072903662572809e-15,6.8337543719250299e-15,7.8708209833528397e-15,7.4503856455405495e-15,7.3423284145612307e-15,5.6864120680611302e-15
4.1720820820820803,7.9669625419378202e-15,6.8725881224597601e-15,7.9422794231142511e-15,7.5027275050262091e-15,7.3842685721155994e-15,5.7118241824040195e-15
4.1920920920920901,8.02655030852751e-15,6.9112443333377997e-15,8.0136945176800794e-15,7.5548683830903996e-15,7.4261024761130402e-15,5.7371234641210399e-15
4.2121021021020999,8.0860519332977409e-15,6.94972276205086e-15,8.0850639331999201e-15,7.6068064296426295e-15,7.4678298187874906e-15,5.7623102509035e-15
4.2321121121121097,8.1454657171126912e-15,6.9880231931225005e-15,8.1563853812012009e-15,7.6585398481085198e-15,7.5094503061370907e-15,5.7873848846040996e-15
4.2521221221221204,8.2047899939223803e-15,7.0261454374680705e-15,8.227656617391651e-15,7.7100668946504708e-15,7.5509636576267594e-15,5.8123477110597095e-15
4.2721321321321302,8.2640231302640309e-15,7.0640893317666604e-15,8.2988754404960094e-15,7.7613858773979703e-15,7.5923696058968599e-15,5.8371990799191201e-15
4.29214214214214,8.3231635247716897e-15,7.1018547378448604e-15,8.3700396911260602e-15,7.8124951556872098e-15,7.6336678964778595e-15,5.8619393444757002e-15
4.3121521521521498,8.3822096076938593e-15,7.1394415420721305e-15,8.44114725068295e-15,7.86339313931008e-15,7.6748582875110205e-15,5.8865688615047797e-15
4.3321621621621604,8.4411598404189712e-15,7.1768496547675897e-15,8.5121960402907494e-15,7.9140782877723204e-15,7.7159405494748801e-15,5.9110879911057699e-15
4.3521721721721702,8.5000127150086003e-15,7.2140790096180801e-15,8.5831840197603102e-15,7.96454910956071e-15,7.7569144649172588e-15,5.9354970965486097e-15
4.37218218218218,8.5587667537382397e-15,7.2511295631073003e-15,8.6541091865827191e-15,8.0148041614193596e-15,7.7977798281929905e-15,5.9597965441247795e-15
4.3921921921921898,8.6174205086454195e-15,7.2880012939558691e-15,8.7249695749510799e-15,8.0648420476346999e-15,7.8385364452069691e-15,5.9839867030024001e-15
4.4122022022021996,8.6759725610852296e-15,7.32469420257212e-15,8.7957632548102704e-15,8.1146614193294001e-15,7.8791841331625296e-15,6.00806794508565e-15
4.4322122122122103,8.7344215212927901e-15,7.361208310513441e-15,8.8664883309333902e-15,8.1642609737648005e-15,7.9197227203150098e-15,6.0320406448780003e-15
4.4522222222222201,8.7927660279527799e-15,7.3975436599580098e-15,8.9371429420245999e-15,8.2136394536520189e-15,7.9601520457304901e-15,6.0559051793496097e-15
4.4722322322322299,8.8510047477758497e-15,7.4337003131867606e-15,9.0077252598472199e-15,8.2627956464713692e-15,8.0004719590493304e-15,6.0796619278083199e-15
4.4922422422422397,8.9091363750816898e-15,7.4696783520754708e-15,9.0782334883766301e-15,8.3117283838002295e-15,8.0406823202547799e-15,6.1033112717744897e-15
4.5122522522522504,8.9671596313886007e-15,7.5054778775965895e-15,9.1486658629772111e-15,8.3604365406490705e-15,8.0807829994462305e-15,6.1268535948593996e-15
4.5322622622622601,9.0250732650096509e-15,7.5410990093309809e-15,9.2190206496026984e-15,8.4089190348056298e-15,8.1207738766171204e-15,6.1502892826471799e-15
4.5522722722722699,9.0828760506550201e-15,7.5765418849890896e-15,9.2892961440192601e-15,8.4571748261871103e-15,8.1606548414374897e-15,6.1736187225800601e-15
4.5722822822822797,9.1405667890406804e-15,7.61180665994164e-15,9.3594906710508109e-15,8.5052029162002595e-15,8.2004257930409497e-15,6.1968423038471393e-15
4.5922922922922904,9.1981443065029694e-15,7.6468935067594699e-15,9.4296025838458811e-15,8.5530023471092787e-15,8.2400866398160297e-15,6.2199604172761802e-15
4.6123023023023002,9.2556074546192699e-15,7.6818026147625795e-15,9.4996302631655987e-15,8.6005722014114903e-15,8.2796372992017811e-15,6.2429734552286907e-15
4.63231231231231,9.3129551098344795e-15,7.716534189578021e-15,9.5695721166921092e-15,8.6479116012204201e-15,8.319077697487631e-15,6.2658818114979305e-15
4.6523223223223198,9.3701861730931788e-15,7.7510884527066999e-15,9.639426578357061e-15,8.6950197076566389e-15,8.3584077696173201e-15,6.2886858812101e-15
4.6723323323323296,9.4272995694774988e-15,7.7854656410986796e-15,9.7091921076895596e-15,8.7418957202457699e-15,8.3976274589967902e-15,6.3113860607282e-15
4.6923423423423403,9.4842942478504197e-15,7.8196660067371295e-15,9.7788671891832505e-15,8.7885388763238806e-15,8.4367367173060594e-15,6.3339827475588296e-15
4.7123523523523501,9.5411691805045102e-15,7.8536898162305e-15,9.8484503316817805e-15,8.8349484504500601e-15,8.4757355043149697e-15,6.3564763402617497e-15
4.7323623623623599,9.5979233628159792e-15,7.8875373504129798e-15,9.9179400677826496e-15,8.8811237538260704e-15,8.5146237877025897e-15,6.3788672383619902e-15
4.7523723723723696,9.6545558129039394e-15,7.9212089039529893e-15,9.9873349532584708e-15,8.9270641337229797e-15,8.5534015428804785e-15,6.4011558422647298e-15
4.7723823823823803,9.7110655712947695e-15,7.9547047849696095e-15,1.0056633566495801e-14,8.9727689729146898e-15,8.5920687528193189e-15,6.4233425531725204e-15
4.7923923923923901,9.7674517005914898e-15,7.9880253146568209e-15,1.01258345079506e-14,9.0182376891182294e-15,8.6306254078793396e-15,6.4454277730050803e-15
4.8124024024023999,9.8237132851480288e-15,8.0211708269152801e-15,1.0194936399620301e-14,9.0634697344407708e-15,8.6690715056439803e-15,6.4674119043214798e-15
4.8324124124124097,9.8798494307484206e-15,8.0541416679917811e-15,1.0263937884531999e-14,9.1084645948332203e-15,8.7074070507570996e-15,6.48929535024458e-15
4.8524224224224204,9.9358592642906198e-15,8.0869381961259711e-15,1.03328376262461e-14,9.1532217895502906e-15,8.7456320547633911e-15,6.5110785143877906e-15
4.8724324324324302,9.9917419334750196e-15,8.1195607812043504e-15,1.0401634308376e-14,9.1977408706169895e-15,8.7837465359520903e-15,6.5327618007840297e-15
4.89244244244244,1.0047496606497599e-14,8.1520098044214499e-15,1.04703266341217e-14,9.2420214223014693e-15,8.821750519203821e-15,6.5543456138167896e-15
4.9124524524524498,1.0103122471747501e-14,8.1842856579478915e-15,1.05389133258192e-14,9.2860630605940102e-15,8.859644035840681e-15,6.5758303581533904e-15
4.9324624624624596,1.0158618737509e-14,8.2163887446054193e-15,1.0607393124503399e-14,9.3298654326921507e-15,8.8974271234791697e-15,6.5972164386800805e-15
4.9524724724724702,1.0213984631667801e-14,8.2483194775486502e-15,1.06757647894854e-14,9.3734282164919404e-15,8.9350998258861689e-15,6.6185042604392604e-15
4.97248248248248,1.0269219401421701e-14,8.2800782799534499e-15,1.07440270979433e-14,9.4167511200850396e-15,8.9726621928380602e-15,6.6396942285686399e-15
4.9924924924924898,1.03243223129951e-14,8.3116655847117396e-15,1.0812178844526401e-14,9.4598338812617608e-15,9.0101142799823114e-15,6.6607867482421399e-15
5.0125025025024996,1.03792926513584e-14,8.3430818341328497e-15,1.0880218840972401e-14,9.5026762670198301e-15,9.0474561487022201e-15,6.6817822246127496e-15
5.0325125125125103,1.04341297199502e-14,8.3743274796509703e-15,1.0948145915737599e-14,9.5452780730788901e-15,9.0846878659840993e-15,6.7026810627569995e-15
5.0525225225225201,1.04888328404046e-14,8.4054029815389003e-15,1.1015958913638799e-14,9.5876391234006491e-15,9.1218095042874613e-15,6.7234836676214001e-15
5.0725325325325299,1.0543401352281801e-14,8.4363088086277199e-15,1.10836566955078e-14,9.6297592697145095e-15,9.1588211414174992e-15,6.7441904439702095e-15
5.0925425425425397,1.0597834612802699e-14,8.4670454380325409e-15,1.1151238137858399e-14,9.6716383910486405e-15,9.1957228604004602e-15,6.7648017963352396e-15
5.1125525525525504,1.06521319965873e-14,8.49761335488387e-15,1.12187021325632e-14,9.71327639326656e-15,9.2325147493612299e-15,6.7853181289668801e-15
5.1325625625625602,1.0706292895396602e-14,8.5280130520649497e-15,1.12860475865436e-14,9.7546732086088491e-15,9.2691969014036902e-15,6.8057398457869196e-15
5.15257257257257,1.0760316717878099e-14,8.5582450299544708e-15,1.1353273421469101e-14,9.7958287952402893e-15,9.3057694144932506e-15,6.8260673503427496e-15
5.1725825825825797,1.0814202889315601e-14,8.5883097961749596e-15,1.1420378573468702e-14,9.836743136801991e-15,9.3422323913418902e-15,6.8463010457630595e-15
5.1925925925925904,1.08679508513813e-14,8.6182078653464508e-15,1.1487361992851701e-14,9.8774162419687595e-15,9.3785859392954407e-15,6.8664413347149997e-15
5.2126026026026002,1.0921560061892599e-14,8.6479397588455698e-15,1.1554222643839101e-14,9.9178481440113904e-15,9.4148301702232105e-15,6.88648861936262e-15
5.23261261261261,1.09750299945711e-14,8.6775060045697198e-15,1.16209595043047e-14,9.958038900363981e-15,9.4509652004097595e-15,6.9064433013268006e-15
5.2526226226226198,1.1028360138806098e-14,8.7069071367064598e-15,1.16875715655261e-14,9.9979885921961296e-15,9.4869911504489405e-15,6.9263057816463601e-15
5.2726326326326296,1.1081549999420498e-14,8.7361436955078199e-15,1.1754057831944902e-14,1.003769732399e-14,9.5229081451400002e-15,6.9460764607405598e-15
5.2926426426426403,1.1134599096440501e-14,8.7652162270695805e-15,1.1820417320935798e-14,1.00771652231219e-14,9.5587163133857688e-15,6.9657557383727596e-15
5.3126526526526501,1.1187506964867999e-14,8.7941252831153711e-15,1.1886649062584899e-14,1.01163924394492e-14,9.5944157880930094e-15,6.9853440136153196e-15
5.3326626626626599,1.12402731544566e-14,8.8228714207854998e-15,1.19527520994764e-14,1.01553791449011e-14,9.6300067060745913e-15,7.0048416848156796e-15
5.3526726726726697,1.12928972294904e-14,8.8514552024303603e-15,1.2018725486487701e-14,1.0194125533074701e-14,9.6654892079538093e-15,7.0242491495635902e-15
5.3726826826826803,1.1345378768566099e-14,8.8798771954085195e-15,1.2084568290592701e-14,1.0232631818835101e-14,9.7008634380705296e-15,7.0435668046594298e-15
5.3926926926926901,1.13977173643774e-14,8.9081379718891507e-15,1.2150279590672702e-14,1.02708982379203e-14,9.7361295443892402e-15,7.0627950460836602e-15
5.4127027027026999,1.14499126235034e-14,8.936238108658941e-15,1.22158584773353e-14,1.0308925046550299e-14,9.7712876784089187e-15,7.0819342689672496e-15
5.4327127127127097,1.1501964166199202e-14,8.9641781869331999e-15,1.22813040527406e-14,1.0346712521041099e-14,9.8063379950748001e-15,7.1009848675632201e-15
5.4527227227227204,1.15538716261891e-14,8.9919587921712912e-15,1.23466154304341e-14,1.03842609574222e-14,9.8412806526918193e-15,7.1199472352191201e-15
5.4727327327327302,1.1605634650463501e-14,9.0195805138960898e-15,1.2411791735187501e-14,1.0421570671058999e-14,9.8761158128398503e-15,7.1388217643505008e-15
5.49274274274274,1.1657252899077601e-14,9.0470439455176202e-15,1.2476832102845399e-14,1.04586419962798e-14,9.9108436402906511e-15,7.1576088464153507e-15
5.5127527527527498,1.1708726044953801e-14,9.0743496841605207e-15,1.2541735680178601e-14,1.04954752860056e-14,9.945464302926441e-15,7.1763088718894397e-15
5.5327627627627596,1.1760053773685599e-14,9.1014983304955312e-15,1.2606501624744299e-14,1.05320709113858e-14,9.9799779716600912e-15,7.1949222302425205e-15
5.5527727727727703,1.18112357833454e-14,9.1284904885747493e-15,1.26711291047515e-14,1.0568429261436601e-14,1.0014384820357001e-14,7.2134493099154505e-15
5.5727827827827801,1.1862271784294001e-14,9.1553267656706408e-15,1.2735617298932999e-14,1.06045507426845e-14,1.0048685025758598e-14,7.2318904982981399e-15
5.5927927927927898,1.1913161498992901e-14,9.1820077721187304e-15,1.2799965396422702e-14,1.06404357788132e-14,1.00828787674069e-14,7.2502461817083293e-15
5.6128028028027996,1.1963904661819201e-14,9.2085341211638899e-15,1.28641725966382e-14,1.0676084810314501e-14,1.01169662275716e-14,7.2685167453712094e-15
5.6328128128128103,1.2014501018883102e-14,9.2349064288101902e-15,1.2928238109169301e-14,1.07114982941438e-14,1.01509475911773e-14,7.2867025733997004e-15
5.6528228228228201,1.2064950327847702e-14,9.2611253136741504e-15,1.29921611536706e-14,1.0746676703378699e-14,1.0184823045733301e-14,7.3048040487756397e-15
5.6728328328328299,1.2115252357751001e-14,9.2871913968414497e-15,1.30559409597601e-14,1.07816205268822e-14,1.02185927812643e-14,7.3228215533316095e-15
5.6928428428428397,1.21654068888307e-14,9.3131053017269897e-15,1.3119576766921299e-14,1.0816330268969001e-14,1.0252256990242601e-14,7.3407554677334904e-15
5.7128528528528504,1.2215413712351199e-14,9.3388676539380897e-15,1.31830678244107e-14,1.08508064490765e-14,1.0285815867521399e-14,7.358606171463799e-15
5.7328628628628602,1.22652726304327e-14,9.3644790811410404e-15,1.3246413391169298e-14,1.0885049601439101e-14,1.0319269610270001e-14,7.3763740428056095e-15
5.75287287287287,1.23149834558827e-14,9.389940212930681e-15,1.3309612735738101e-14,1.09190602747658e-14,1.03526184179098e-14,7.3940594588271202e-15
5.7728828828828798,1.23645460120301e-14,9.4152516807031391e-15,1.33726651361777e-14,1.09528390319227e-14,1.0385862492051801e-14,7.4116627953670109e-15
5.7928928928928904,1.24139601325608e-14,9.4404141175314806e-15,1.34355698799919e-14,1.09863864496183e-14,1.0419002036435401e-14,7.4291844270202402e-15
5.8129029029029002,1.24632256613561e-14,9.4654281580444004e-15,1.34983262640544e-14,1.10197031180926e-14,1.0452037256868001e-14,7.4466247271245904e-15
5.83291291291291,1.2512342452333001e-14,9.4902944383077796e-15,1.35609335945396e-14,1.1052789640810101e-14,1.04849683611667e-14,7.4639840677477511e-15
5.8529229229229198,1.2561310369286701e-14,9.5150135957090701e-15,1.36233911868562e-14,1.1085646634156101e-14,1.0517795559100301e-14,7.4812628196749198e-15
5.8729329329329296,1.2610129285734902e-14,9.5395862688444402e-15,1.3685698365584e-14,1.11182747271373e-14,1.05505190623326e-14,7.4984613523970995e-15
5.8929429429429403,1.26587990847648e-14,9.5640130974087284e-15,1.37478544644145e-14,1.1150674561084599e-14,1.0583139084367601e-14,7.5155800340998408e-15
5.9129529529529501,1.27073196588814e-14,9.5882947220879296e-15,1.3809858826092999e-14,1.1182846789361101e-14,1.0615655840494599e-14,7.5326192316524797e-15
5.9329629629629599,1.2755690909858299e-14,9.6124317844544407e-15,1.3871710802364401e-14,1.1214792077072399e-14,1.06480695477356e-14,7.5495793105980497e-15
5.9529729729729697,1.28039127485903e-14,9.6364249268647595e-15,1.39334097539213e-14,1.1246511100780701e-14,1.0680380424792899e-14,7.5664606351434892e-15
5.9729829829829804,1.2851985094948103e-14,9.6602747923597506e-15,1.39949550503549e-14,1.12780045482228e-14,1.0712588691998199e-14,7.5832635681505001e-15
5.9929929929929902,1.2899907877634402e-14,9.6839820245673789e-15,1.40563460701072e-14,1.13092731180311e-14,1.0744694571262202e-14,7.5999884711267799e-15
6.0130030030029999,1.29476810340429e-14,9.7075472676077906e-15,1.4117582200426501e-14,1.13403175194578e-14,1.07766982860262e-14,7.6166357042177598e-15
6.0330130130130097,1.29953045101181e-14,9.7309711660008509e-15,1.4178662837324301e-14,1.13711384721034e-14,1.0808600061213601e-14,7.6332056261988201e-15
6.0530230230230204,1.3042778260217701e-14,9.75425436457587e-15,1.42395873855346e-14,1.14017367056477e-14,1.08404001231832e-14,7.6496985944678193e-15
6.0730330330330302,1.3090102246976301e-14,9.7773975083837506e-15,1.4300355258474301e-14,1.1432112959584399e-14,1.0872098699682699e-14,7.6661149650382094e-15
6.09304304304304,1.31372764411713e-14,9.8004012426112103e-15,1.43609658782061e-14,1.1462267982959299e-14,1.0903696019803799e-14,7.6824550925323901e-15
6.1130530530530498,1.31843008215906e-14,9.8232662124972889e-15,1.44214186754028e-14,1.1492202534111699e-14,1.09351923139379e-14,7.6987193301756303e-15
6.1330630630630596,1.3231175374901501e-14,9.8459930632518794e-15,1.44817130893123e-14,1.15219173804187e-14,1.0966587813732899e-14,7.7149080297902602e-15
6.1530730730730703,1.32779000955221e-14,9.8685824399764804e-15,1.45418485677255e-14,1.15514132980435e-14,1.0997882752050101e-14,7.731021541790269e-15
6.1730830830830801,1.33244749854935e-14,9.8910349875868201e-15,1.4601824566943701e-14,1.15806910716863e-14,1.1029077362923501e-14,7.7470602151762994e-15
6.1930930930930899,1.33709000543549e-14,9.9133513507376605e-15,1.4661640551748899e-14,1.16097514943387e-14,1.1060171881518099e-14,7.7630243975309408e-15
6.2131031031030997,1.3417175319018999e-14,9.9355321737494602e-15,1.4721295995373898e-14,1.16385953670414e-14,1.1091166544090501e-14,7.7789144350144393e-15
6.2331131131131103,1.346330080365e-14,9.9575781005369491e-15,1.47807903794742e-14,1.1667223498645201e-14,1.11220615879497e-14,7.7947306723606594e-15
6.2531231231231201,1.3509276539542901e-14,9.9794897745396192e-15,1.4840123194100399e-14,1.1695636705574399e-14,1.1152857251418599e-14,7.8104734528734892e-15
6.2731331331331299,1.35551025650044e-14,1.0001267838654e-14,1.4899293937671402e-14,1.1723835811594501e-14,1.11835537737963e-14,7.8261431184234094e-15
6.2931431431431397,1.3600778925235399e-14,1.0022912935168e-14,1.4958302116949099e-14,1.1751821647582199e-14,1.1214151395321601e-14,7.8417400094445002e-15
6.3131531531531504,1.3646305672215e-14,1.0044425705696501e-14,1.50171472470127e-14,1.1779595051299101e-14,1.1244650357137e-14,7.8572644649316801e-15
6.3331631631631602,1.3691682864586202e-14,1.0065806791119002e-14,1.5075828851234298e-14,1.1807156867167502e-14,1.1275050901252702e-14,7.8727168224382606e-15
6.35317317317317,1.3736910567542699e-14,1.0087056831519202e-14,1.5134346461254801e-14,1.1834507946050801e-14,1.1305353270512902e-14,7.8880974180737896e-15
6.3731831831831798,1.37819888527179e-14,1.0108176466125801e-14,1.5192699616960802e-14,1.18616491450355e-14,1.1335557708561202e-14,7.9034065865020994e-15
6.3931931931931896,1.38269177980747e-14,1.01291663332549e-14,1.52508878664606e-14,1.18885813272172e-14,1.13656644598078e-14,7.9186446609397499e-15
6.4132032032032003,1.3871697487797001e-14,1.0150027070254499e-14,1.53089107660624e-14,1.1915305361489201e-14,1.1395673769396599e-14,7.9338119731545608e-15
6.43321321321321,1.3916328012183099e-14,1.01707593134502e-14,1.5366767880250899e-14,1.19418221223341e-14,1.1425585883173901e-14,7.9489088534645503e-15
6.4532232232232198,1.3960809467539501e-14,1.01913636980921e-14,1.5424458781665703e-14,1.1968132489618499e-14,1.1455401047656601e-14,7.9639356307370799e-15
6.4732332332332296,1.4005141956077e-14,1.02118408583039e-14,1.54819830510787e-14,1.19942373483908e-14,1.14851195100019e-14,7.9788926323881203e-15
6.4932432432432403,1.4049325585807899e-14,1.0232191427032899e-14,1.5539340277372599e-14,1.2020137588681302e-14,1.1514741517977201e-14,7.9937801843818496e-15
6.5132532532532501,1.4093360470444601e-14,1.0252416036001899e-14,1.5596530057518598e-14,1.2045834105306302e-14,1.15442673199313e-14,8.0085986112305602e-15
6.5332632632632599,1.4137246729299303e-14,1.0272515315662e-14,1.5653551996554501e-14,1.2071327797674001e-14,1.15736971647648e-14,8.0233482359945288e-15
6.5532732732732697,1.41809844871854e-14,1.02924898951467e-14,1.5710405707563399e-14,1.20966195695942e-14,1.1603031301902599e-14,8.0380293802822997e-15
6.5732832832832804,1.4224573874320102e-14,1.03123404022284e-14,1.57670908116512e-14,1.21217103290899e-14,1.16322699812665e-14,8.0526423642511811e-15
6.5932932932932902,1.4268015026228101e-14,1.0332067463274699e-14,1.5823606937924497e-14,1.2146600988212801e-14,1.16614134532474e-14,8.0671875066077392e-15
6.6133033033033,1.4311308083646701e-14,1.03516717032071e-14,1.5879953723469101e-14,1.2171292462860701e-14,1.1690461968679799e-14,8.0816651246087103e-15
6.6333133133133098,1.4354453192432501e-14,1.03711537454605e-14,1.5936130813326898e-14,1.21957856725984e-14,1.1719415778815102e-14,8.0960755340619407e-15
6.6533233233233204,1.43974505034688e-14,1.0390514211944e-14,1.5992137860473998e-14,1.22200815404808e-14,1.1748275135297099e-14,8.1104190493276001e-15
6.6733333333333302,1.4440300172574701e-14,1.0409753723002899e-14,1.60479745257975e-14,1.2244180992879301e-14,1.1777040290136501e-14,8.1246959833195294e-15
6.69334334334334,1.4483002360414901e-14,1.04288728973817e-14,1.6103640478072797e-14,1.2268084959310601e-14,1.1805711495686799e-14,8.1389066475066996e-15
6.7133533533533498,1.4525557232411499e-14,1.0447872352188801e-14,1.6159135393940001e-14,1.2291794372268202e-14,1.18342890046208e-14,8.1530513519149298e-15
6.7333633633633596,1.4567964958656e-14,1.0466752702861499e-14,1.6214458957880501e-14,1.23153101670569e-14,1.1862773069906901e-14,8.1671304051287592e-15
6.7533733733733703,1.4610225713823403e-14,1.0485514563133e-14,1.62696108621931e-14,1.2338633281629401e-14,1.1891163944786501e-14,8.181144114293349e-15
6.7733833833833801,1.4652339677086902e-14,1.05041585449996e-14,1.6324590806969498e-14,1.2361764656426499e-14,1.1919461882751801e-14,8.1950927851166598e-15
6.7933933933933899,1.4694307032033899e-14,1.05226852586898e-14,1.6379398500069899e-14,1.23847052342188e-14,1.1947667137523601e-14,8.2089767218717493e-15
6.8134034034033997,1.47361279665831e-14,1.05410953126336e-14,1.6434033657097596e-14,1.2407455959952001e-14,1.19757799630302e-14,8.2227962273991509e-15
6.8334134134134104,1.4777802672902898e-14,1.0559389313433401e-14,1.64884960013736e-14,1.2430017780594101e-14,1.2003800613386299e-14,8.2365516031093905e-15
6.8534234234234201,1.48193313473305e-14,1.0577567865835799e-14,1.6542785263911e-14,1.2452391644985801e-14,1.2031729342872599e-14,8.2502431489857599e-15
6.8734334334334299,1.4860714190292701e-14,1.0595631572704101e-14,1.6596901183388302e-14,1.2474578503692601e-14,1.20595664059157e-14,8.2638711635870197e-15
