process_label,kind,target,product,energy_loss_eV,electron_number_change,energy_eV,cross_section_m2,source_energy_column_zero_based,source_cross_section_column_zero_based,evidence_class
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,90.45,2.122e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,91.06,2.124e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,91.66,2.127e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,92.26,2.129e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,92.86,2.131e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,93.47,2.134e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,94.07,2.136e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,94.67,2.139e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,95.28,2.141e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,95.88,2.144e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,96.48,2.146e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,97.09,2.148e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,97.69,2.151e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,98.29,2.153e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,98.89,2.156e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,99.5,2.158e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,100.1,2.16e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,100.7,2.161e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,101.3,2.163e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,101.9,2.164e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,102.5,2.165e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,103.1,2.166e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,103.7,2.167e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,104.3,2.169e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,104.9,2.17e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,105.5,2.171e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,106.1,2.172e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,106.7,2.173e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,107.3,2.175e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,107.9,2.176e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,108.5,2.177e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,109.1,2.178e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,109.7,2.179e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,110.4,2.181e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,111,2.184e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,111.6,2.186e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,112.2,2.189e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,112.8,2.191e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,113.4,2.193e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,114,2.196e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,114.6,2.198e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,115.2,2.201e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,115.8,2.203e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,116.4,2.206e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,117,2.208e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,117.6,2.21e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,118.2,2.213e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,118.8,2.215e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,119.4,2.218e-20,17,18,swarm_regressed_working_set
ION1,IONIZATION,CHF3,CF3+ + H,15.2,1,120,2.22e-20,17,18,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,0,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,0.603,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,1.206,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,1.809,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,2.412,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,3.015,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,3.618,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,4.221,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,4.824,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,5.427,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,6.03,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,6.633,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,7.236,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,7.839,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,8.442,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,9.045,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,9.648,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,10.25,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,10.85,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,11.46,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,12.06,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,12.66,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,13.27,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,13.87,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,14.47,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,15.08,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,15.68,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,16.28,0,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,16.88,3.694e-24,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,17.49,3.008e-23,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,18.09,5.646e-23,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,18.69,8.284e-23,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,19.3,1.092e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,19.9,1.356e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,20.5,1.903e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,21.11,2.506e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,21.71,3.109e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,22.31,3.712e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,22.91,4.315e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,23.52,4.918e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,24.12,5.521e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,24.72,6.124e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,25.33,6.792e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,25.93,7.516e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,26.53,8.239e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,27.14,8.963e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,27.74,9.686e-22,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,28.34,1.041e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,28.94,1.113e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,29.55,1.186e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,30.15,1.26e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,30.75,1.341e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,31.36,1.422e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,31.96,1.503e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,32.56,1.583e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,33.17,1.664e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,33.77,1.745e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,34.37,1.826e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,34.97,1.907e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,35.58,1.978e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,36.18,2.049e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,36.78,2.121e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,37.39,2.192e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,37.99,2.263e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,38.59,2.334e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,39.2,2.405e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,39.8,2.476e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,40.4,2.54e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,41.01,2.601e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,41.61,2.661e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,42.21,2.721e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,42.81,2.781e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,43.42,2.842e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,44.02,2.902e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,44.62,2.962e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,45.23,3.019e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,45.83,3.068e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,46.43,3.117e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,47.04,3.167e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,47.64,3.216e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,48.24,3.266e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,48.84,3.315e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,49.45,3.365e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,50.05,3.412e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,50.65,3.439e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,51.26,3.467e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,51.86,3.494e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,52.46,3.521e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,53.07,3.548e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,53.67,3.575e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,54.27,3.602e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,54.87,3.629e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,55.48,3.656e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,56.08,3.684e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,56.68,3.711e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,57.29,3.738e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,57.89,3.765e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,58.49,3.792e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,59.1,3.819e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,59.7,3.846e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,60.3,3.867e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,60.9,3.882e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,61.51,3.896e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,62.11,3.911e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,62.71,3.925e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,63.32,3.94e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,63.92,3.954e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,64.52,3.969e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,65.13,3.983e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,65.73,3.997e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,66.33,4.012e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,66.93,4.026e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,67.54,4.041e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,68.14,4.055e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,68.74,4.07e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,69.35,4.084e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,69.95,4.099e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,70.55,4.106e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,71.16,4.113e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,71.76,4.119e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,72.36,4.126e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,72.96,4.133e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,73.57,4.139e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,74.17,4.146e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,74.77,4.153e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,75.38,4.159e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,75.98,4.166e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,76.58,4.172e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,77.19,4.179e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,77.79,4.186e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,78.39,4.192e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,78.99,4.199e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,79.6,4.206e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,80.2,4.212e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,80.8,4.218e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,81.41,4.224e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,82.01,4.23e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,82.61,4.236e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,83.22,4.242e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,83.82,4.248e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,84.42,4.254e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,85.03,4.26e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,85.63,4.266e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,86.23,4.272e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,86.83,4.278e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,87.44,4.284e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,88.04,4.29e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,88.64,4.296e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,89.25,4.302e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,89.85,4.308e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,90.45,4.311e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,91.06,4.313e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,91.66,4.315e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,92.26,4.317e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,92.86,4.319e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,93.47,4.32e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,94.07,4.322e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,94.67,4.324e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,95.28,4.326e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,95.88,4.328e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,96.48,4.329e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,97.09,4.331e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,97.69,4.333e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,98.29,4.335e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,98.89,4.337e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,99.5,4.338e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,100.1,4.34e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,100.7,4.343e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,101.3,4.345e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,101.9,4.348e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,102.5,4.35e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,103.1,4.352e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,103.7,4.355e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,104.3,4.357e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,104.9,4.36e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,105.5,4.362e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,106.1,4.365e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,106.7,4.367e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,107.3,4.369e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,107.9,4.372e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,108.5,4.374e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,109.1,4.377e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,109.7,4.379e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,110.4,4.381e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,111,4.383e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,111.6,4.385e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,112.2,4.386e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,112.8,4.388e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,113.4,4.39e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,114,4.392e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,114.6,4.394e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,115.2,4.396e-21,17,19,swarm_regressed_working_set
ION2,IONIZATION,CHF3,CHF2+ + F,16.8,1,115.8,4.397e-21,17,19,swarm_regressed_working_set
