experiment_key,lot_number,wafer_number,X,Y,preox_thickness,postox_thickness,postox_thickness_nan,stepheight,oxide_etch,si_etch
2024-08-21_07,9,7,-76000,-57000,0.9996,0.336,0.336,51.079,0.6636,50.743
2024-08-21_07,9,7,-57000,-57000,0.999703717,0.2803,0.2803,44.3597,0.719403717,44.0794
2024-08-21_07,9,7,-38000,-57000,1.000177676,0.2069,0.2069,42.6564,0.793277676,42.4495
2024-08-21_07,9,7,-19000,-57000,1.001025174,0.4021,0.4021,42.2791,0.598925174,41.877
2024-08-21_07,9,7,0,-57000,1.0015064,0.3944,0.3944,42.2171,0.6071064,41.8227
2024-08-21_07,9,7,19000,-57000,1.001317135,0.4038,0.4038,42.213,0.597517135,41.8092
2024-08-21_07,9,7,38000,-57000,1.001073756,0.2071,0.2071,42.5032,0.793973756,42.2961
2024-08-21_07,9,7,57000,-57000,1.000991117,0.2812,0.2812,44.1001,0.719791117,43.8189
2024-08-21_07,9,7,76000,-57000,1.001,0.3285,0.3285,50.7832,0.6725,50.4547
2024-08-21_07,9,7,-76000,-38000,0.999269604,0.2882,0.2882,45.2572,0.711069604,44.969
2024-08-21_07,9,7,-57000,-38000,0.999529231,0.4206,0.4206,42.2444,0.578929231,41.8238
2024-08-21_07,9,7,-38000,-38000,1.00000091,0.3794,0.3794,41.8177,0.62060091,41.4383
2024-08-21_07,9,7,-19000,-38000,1.000549331,0.3528,0.3528,41.9569,0.647749331,41.6041
2024-08-21_07,9,7,0,-38000,1.000883125,0.3436,0.3436,42.04,0.657283125,41.6964
2024-08-21_07,9,7,19000,-38000,1.000967646,0.3556,0.3556,41.9067,0.645367646,41.5511
2024-08-21_07,9,7,38000,-38000,1.001,0.3832,0.3832,41.7116,0.6178,41.3284
2024-08-21_07,9,7,57000,-38000,1.000903264,0.2069,0.2069,42.0625,0.794003264,41.8556
2024-08-21_07,9,7,76000,-38000,1.000824474,0.2901,0.2901,44.9027,0.710724474,44.6126
2024-08-21_07,9,7,-95000,-19000,0.99707938,0.3065,0.3065,50.2891,0.69057938,49.9826
2024-08-21_07,9,7,-76000,-19000,0.998013985,0.2089,0.2089,43.0969,0.789113985,42.888
2024-08-21_07,9,7,-57000,-19000,0.999014859,0.3892,0.3892,41.403,0.609814859,41.0138
2024-08-21_07,9,7,-38000,-19000,0.999781061,0.345,0.345,41.5198,0.654781061,41.1748
2024-08-21_07,9,7,-19000,-19000,1.000483516,0.3171,0.3171,41.9625,0.683383516,41.6454
2024-08-21_07,9,7,0,-19000,1.000878623,0.3065,0.3065,42.138,0.694378623,41.8315
2024-08-21_07,9,7,19000,-19000,1.000848631,0.3202,0.3202,41.9381,0.680648631,41.6179
2024-08-21_07,9,7,38000,-19000,1.000839663,0.3502,0.3502,41.5048,0.650639663,41.1546
2024-08-21_07,9,7,57000,-19000,1.000705347,0.3959,0.3959,41.3373,0.604805347,40.9414
2024-08-21_07,9,7,76000,-19000,1.000404688,0.2681,0.2681,42.8514,0.732304688,42.5833
2024-08-21_07,9,7,95000,-19000,1.000083519,0.3131,0.3131,50.6321,0.686983519,50.319
2024-08-21_07,9,7,-95000,0,0.9957,0.3225,0.3225,50.2832,0.6732,49.9607
2024-08-21_07,9,7,-76000,0,0.997014957,0.208,0.208,42.3847,0.789014957,42.1767
2024-08-21_07,9,7,-57000,0,0.998504972,0.3737,0.3737,41.1119,0.624804972,40.7382
2024-08-21_07,9,7,-38000,0,0.99952933,0.3297,0.3297,41.3034,0.66982933,40.9737
2024-08-21_07,9,7,-19000,0,1.000570421,0.2998,0.2998,41.702,0.700770421,41.4022
2024-08-21_07,9,7,0,0,1.0013,0.2866,0.2866,41.8915,0.7147,41.6049
2024-08-21_07,9,7,19000,0,1.00084089,0.3031,0.3031,41.6792,0.69774089,41.3761
2024-08-21_07,9,7,38000,0,1.000621808,0.3356,0.3356,41.2722,0.665021808,40.9366
2024-08-21_07,9,7,57000,0,1.000492492,0.3816,0.3816,40.9726,0.618892492,40.591
2024-08-21_07,9,7,76000,0,1.000085324,0.21,0.21,42.1408,0.790085324,41.9308
2024-08-21_07,9,7,95000,0,0.9996,0.315,0.315,49.633,0.6846,49.318
2024-08-21_07,9,7,-95000,19000,0.996692408,0.3,0.3,49.6647,0.696692408,49.3647
2024-08-21_07,9,7,-76000,19000,0.997315629,0.2081,0.2081,42.5034,0.789215629,42.2953
2024-08-21_07,9,7,-57000,19000,0.998184999,0.3738,0.3738,40.8716,0.624384999,40.4978
2024-08-21_07,9,7,-38000,19000,0.99907534,0.3302,0.3302,40.993,0.66887534,40.6628
2024-08-21_07,9,7,-19000,19000,0.999988026,0.3028,0.3028,41.33,0.697188026,41.0272
2024-08-21_07,9,7,0,19000,1.000565899,0.2937,0.2937,41.4789,0.706865899,41.1852
2024-08-21_07,9,7,19000,19000,1.000479963,0.3062,0.3062,41.1887,0.694279963,40.8825
2024-08-21_07,9,7,38000,19000,1.000459722,0.3365,0.3365,40.7569,0.663959722,40.4204
2024-08-21_07,9,7,57000,19000,1.000510545,0.3826,0.3826,40.6701,0.617910545,40.2875
2024-08-21_07,9,7,76000,19000,1.000361434,0.2113,0.2113,42.2495,0.789061434,42.0382
2024-08-21_07,9,7,95000,19000,1.000075817,0.3042,0.3042,49.9727,0.695875817,49.6685
2024-08-21_07,9,7,-76000,38000,0.997165231,0.269,0.269,44.0168,0.728165231,43.7478
2024-08-21_07,9,7,-57000,38000,0.997666837,0.3907,0.3907,40.9634,0.606966837,40.5727
2024-08-21_07,9,7,-38000,38000,0.99846885,0.348,0.348,40.5232,0.65046885,40.1752
2024-08-21_07,9,7,-19000,38000,0.999194902,0.3229,0.3229,40.646,0.676294902,40.3231
2024-08-21_07,9,7,0,38000,0.99964606,0.314,0.314,40.7668,0.68564606,40.4528
2024-08-21_07,9,7,19000,38000,0.999982349,0.3261,0.3261,40.6063,0.673882349,40.2802
2024-08-21_07,9,7,38000,38000,1.000391861,0.3549,0.3549,40.4002,0.645491861,40.0453
2024-08-21_07,9,7,57000,38000,1.000806011,0.3988,0.3988,40.7626,0.602006011,40.3638
2024-08-21_07,9,7,76000,38000,1.001037041,0.2765,0.2765,43.6649,0.724537041,43.3884
2024-08-21_07,9,7,-76000,57000,0.9966,0.3093,0.3093,49.3469,0.6873,49.0376
2024-08-21_07,9,7,-57000,57000,0.997117583,0.2065,0.2065,42.3831,0.790617583,42.1766
2024-08-21_07,9,7,-38000,57000,0.997911768,0.3815,0.3815,40.6324,0.616411768,40.2509
2024-08-21_07,9,7,-19000,57000,0.998705128,0.3566,0.3566,40.2522,0.642105128,39.8956
2024-08-21_07,9,7,0,57000,0.998986917,0.3481,0.3481,40.1933,0.650886917,39.8452
2024-08-21_07,9,7,19000,57000,0.999537639,0.3592,0.3592,40.1954,0.640337639,39.8362
2024-08-21_07,9,7,38000,57000,1.000479398,0.3864,0.3864,40.5017,0.614079398,40.1153
2024-08-21_07,9,7,57000,57000,1.001173686,0.2081,0.2081,42.1274,0.793073686,41.9193
2024-08-21_07,9,7,76000,57000,1.0016,0.3009,0.3009,48.9048,0.7007,48.6039
2024-08-21_07,9,7,-57000,76000,0.9966,0.2967,0.2967,48.8906,0.6999,48.5939
2024-08-21_07,9,7,-38000,76000,0.997581204,0.209,0.209,43.2876,0.788581204,43.0786
2024-08-21_07,9,7,-19000,76000,0.998564413,0.4046,0.4046,41.5055,0.593964413,41.1009
2024-08-21_07,9,7,0,76000,0.9986,0.3953,0.3953,41.0615,0.6033,40.6662
2024-08-21_07,9,7,19000,76000,0.999172574,0.4063,0.4063,41.4376,0.592872574,41.0313
2024-08-21_07,9,7,38000,76000,1.000606327,0.21,0.21,43.0984,0.790606327,42.8884
2024-08-21_07,9,7,57000,76000,1.0016,0.2925,0.2925,48.4442,0.7091,48.1517
2024-08-21_07,9,7,-19000,95000,0.998581933,0.2798,0.2798,47.6719,0.718781933,47.3921
2024-08-21_07,9,7,0,95000,0.9986,0.2826,0.2826,48.2683,0.716,47.9857
2024-08-21_07,9,7,19000,95000,0.999056387,0.2765,0.2765,48.2764,0.722556387,47.9999
2024-08-21_08,9,8,-19000,-95000,1.003046758,0.33,0.33,51.5509,0.673046758,51.2209
2024-08-21_08,9,8,0,-95000,1.0051,0.3459,0.3459,51.4949,0.6592,51.149
2024-08-21_08,9,8,19000,-95000,1.003194417,0.3387,0.3387,51.5297,0.664494417,51.191
2024-08-21_08,9,8,-57000,-76000,0.9993,0.3461,0.3461,51.2949,0.6532,50.9488
2024-08-21_08,9,8,-38000,-76000,0.999956197,0.2957,0.2957,45.8344,0.704256197,45.5387
2024-08-21_08,9,8,-19000,-76000,1.001772537,0.2784,0.2784,44.1426,0.723372537,43.8642
2024-08-21_08,9,8,0,-76000,1.003003674,0.2728,0.2728,43.7431,0.730203674,43.4703
2024-08-21_08,9,8,19000,-76000,1.002032232,0.2812,0.2812,44.102,0.720832232,43.8208
2024-08-21_08,9,8,38000,-76000,1.001035849,0.2962,0.2962,45.7291,0.704835849,45.4329
2024-08-21_08,9,8,57000,-76000,1.0008,0.3356,0.3356,51.0231,0.6652,50.6875
2024-08-21_08,9,8,-76000,-57000,0.9993,0.3388,0.3388,50.955,0.6605,50.6162
2024-08-21_08,9,8,-57000,-57000,0.999357227,0.2821,0.2821,44.1821,0.717257227,43.9
2024-08-21_08,9,8,-38000,-57000,0.999801443,0.2063,0.2063,42.5212,0.793501443,42.3149
2024-08-21_08,9,8,-19000,-57000,1.000640584,0.404,0.404,42.1611,0.596640584,41.7571
2024-08-21_08,9,8,0,-57000,1.001149754,0.3963,0.3963,42.1244,0.604849754,41.7281
2024-08-21_08,9,8,19000,-57000,1.00102257,0.406,0.406,42.1358,0.59502257,41.7298
2024-08-21_08,9,8,38000,-57000,1.000830772,0.2081,0.2081,42.4482,0.792730772,42.2401
2024-08-21_08,9,8,57000,-57000,1.000766528,0.2831,0.2831,44.0544,0.717666528,43.7713
2024-08-21_08,9,8,76000,-57000,1.0008,0.3309,0.3309,50.7374,0.6699,50.4065
2024-08-21_08,9,8,-76000,-38000,0.998838457,0.2901,0.2901,45.0417,0.708738457,44.7516
2024-08-21_08,9,8,-57000,-38000,0.999096848,0.2043,0.2043,42.0827,0.794796848,41.8784
2024-08-21_08,9,8,-38000,-38000,0.999578678,0.3813,0.3813,41.6925,0.618278678,41.3112
2024-08-21_08,9,8,-19000,-38000,1.000169004,0.3549,0.3549,41.8562,0.645269004,41.5013
2024-08-21_08,9,8,0,-38000,1.000556228,0.3456,0.3456,41.9579,0.654956228,41.6123
2024-08-21_08,9,8,19000,-38000,1.000706923,0.3577,0.3577,41.8383,0.643006923,41.4806
2024-08-21_08,9,8,38000,-38000,1.0008,0.3856,0.3856,41.6566,0.6152,41.271
2024-08-21_08,9,8,57000,-38000,1.000671172,0.2071,0.2071,42.0096,0.793571172,41.8025
2024-08-21_08,9,8,76000,-38000,1.000591663,0.291,0.291,44.8712,0.709591663,44.5802
2024-08-21_08,9,8,-95000,-19000,0.996250083,0.307,0.307,50.2506,0.689250083,49.9436
2024-08-21_08,9,8,-76000,-19000,0.997311721,0.2619,0.2619,42.9387,0.735411721,42.6768
2024-08-21_08,9,8,-57000,-19000,0.998439419,0.3912,0.3912,41.3489,0.607239419,40.9577
2024-08-21_08,9,8,-38000,-19000,0.999305912,0.3474,0.3474,41.4911,0.651905912,41.1437
2024-08-21_08,9,8,-19000,-19000,1.000123042,0.3193,0.3193,41.8706,0.680823042,41.5513
2024-08-21_08,9,8,0,-19000,1.000596139,0.3089,0.3089,42.0401,0.691696139,41.7312
2024-08-21_08,9,8,19000,-19000,1.000578214,0.3226,0.3226,41.8504,0.677978214,41.5278
2024-08-21_08,9,8,38000,-19000,1.000593546,0.3528,0.3528,41.4555,0.647793546,41.1027
2024-08-21_08,9,8,57000,-19000,1.000453829,0.3985,0.3985,41.2893,0.601953829,40.8908
2024-08-21_08,9,8,76000,-19000,1.000141639,0.2709,0.2709,42.8238,0.729241639,42.5529
2024-08-21_08,9,8,95000,-19000,0.999806201,0.315,0.315,50.5317,0.684806201,50.2167
2024-08-21_08,9,8,-95000,0,0.9947,0.3215,0.3215,50.0245,0.6732,49.703
2024-08-21_08,9,8,-76000,0,0.996132228,0.208,0.208,42.216,0.788132228,42.008
2024-08-21_08,9,8,-57000,0,0.997791324,0.3752,0.3752,40.9887,0.622591324,40.6135
2024-08-21_08,9,8,-38000,0,0.998987402,0.3316,0.3316,41.2589,0.667387402,40.9273
2024-08-21_08,9,8,-19000,0,1.000233001,0.3022,0.3022,41.7334,0.698033001,41.4312
2024-08-21_08,9,8,0,0,1.0011,0.2893,0.2893,41.9372,0.7118,41.6479
2024-08-21_08,9,8,19000,0,1.000575417,0.306,0.306,41.6938,0.694575417,41.3878
2024-08-21_08,9,8,38000,0,1.000349994,0.3388,0.3388,41.2079,0.661549994,40.8691
2024-08-21_08,9,8,57000,0,1.000233927,0.3846,0.3846,40.9191,0.615633927,40.5345
2024-08-21_08,9,8,76000,0,0.999814814,0.21,0.21,42.1083,0.789814814,41.8983
2024-08-21_08,9,8,95000,0,0.9993,0.3164,0.3164,49.7488,0.6829,49.4324
2024-08-21_08,9,8,-95000,19000,0.995701465,0.3,0.3,49.5451,0.695701465,49.2451
2024-08-21_08,9,8,-76000,19000,0.996327778,0.2089,0.2089,42.3368,0.787427778,42.1279
2024-08-21_08,9,8,-57000,19000,0.997305923,0.3755,0.3755,40.7431,0.621805923,40.3676
2024-08-21_08,9,8,-38000,19000,0.998405044,0.3323,0.3323,40.8797,0.666105044,40.5474
2024-08-21_08,9,8,-19000,19000,0.999542342,0.3052,0.3052,41.2528,0.694342342,40.9476
2024-08-21_08,9,8,0,19000,1.000251515,0.2963,0.2963,41.4242,0.703951515,41.1279
2024-08-21_08,9,8,19000,19000,1.000180279,0.3091,0.3091,41.2166,0.691080279,40.9075
2024-08-21_08,9,8,38000,19000,1.000194849,0.3397,0.3397,40.8008,0.660494849,40.4611
2024-08-21_08,9,8,57000,19000,1.00029085,0.3858,0.3858,40.6573,0.61449085,40.2715
2024-08-21_08,9,8,76000,19000,1.000146865,0.2109,0.2109,42.2055,0.789246865,41.9946
2024-08-21_08,9,8,95000,19000,0.999828378,0.3051,0.3051,49.8922,0.694728378,49.5871
2024-08-21_08,9,8,-76000,38000,0.995812916,0.2709,0.2709,43.8368,0.724912916,43.5659
2024-08-21_08,9,8,-57000,38000,0.99649917,0.3923,0.3923,40.8243,0.60419917,40.432
2024-08-21_08,9,8,-38000,38000,0.997610722,0.3503,0.3503,40.4124,0.647310722,40.0621
2024-08-21_08,9,8,-19000,38000,0.998615955,0.3254,0.3254,40.5659,0.673215955,40.2405
2024-08-21_08,9,8,0,38000,0.999230112,0.3168,0.3168,40.6814,0.682430112,40.3646
2024-08-21_08,9,8,19000,38000,0.999659706,0.3292,0.3292,40.534,0.670459706,40.2048
2024-08-21_08,9,8,38000,38000,1.000169044,0.3579,0.3579,40.3456,0.642269044,39.9877
2024-08-21_08,9,8,57000,38000,1.000691316,0.4021,0.4021,40.7295,0.598591316,40.3274
2024-08-21_08,9,8,76000,38000,1.000988235,0.2784,0.2784,43.6716,0.722588235,43.3932
2024-08-21_08,9,8,-76000,57000,0.9949,0.311,0.311,49.1334,0.6839,48.8224
2024-08-21_08,9,8,-57000,57000,0.995675168,0.2071,0.2071,42.2281,0.788575168,42.021
2024-08-21_08,9,8,-38000,57000,0.996861327,0.3836,0.3836,40.5114,0.613261327,40.1278
2024-08-21_08,9,8,-19000,57000,0.998109418,0.3588,0.3588,40.1465,0.639309418,39.7877
2024-08-21_08,9,8,0,57000,0.998596977,0.3507,0.3507,40.1024,0.647896977,39.7517
2024-08-21_08,9,8,19000,57000,0.999227212,0.3622,0.3622,40.1187,0.637027212,39.7565
2024-08-21_08,9,8,38000,57000,1.000326391,0.3895,0.3895,40.4346,0.610826391,40.0451
2024-08-21_08,9,8,57000,57000,1.001168597,0.21,0.21,42.0677,0.791168597,41.8577
2024-08-21_08,9,8,76000,57000,1.0017,0.3023,0.3023,48.8715,0.6994,48.5692
2024-08-21_08,9,8,-57000,76000,0.9949,0.2976,0.2976,48.697,0.6973,48.3994
2024-08-21_08,9,8,-38000,76000,0.9964049,0.21,0.21,43.1384,0.7864049,42.9284
2024-08-21_08,9,8,-19000,76000,0.998049224,0.4071,0.4071,41.3825,0.590949224,40.9754
2024-08-21_08,9,8,0,76000,0.9983,0.398,0.398,40.9562,0.6003,40.5582
2024-08-21_08,9,8,19000,76000,0.99887004,0.4093,0.4093,41.3306,0.58957004,40.9213
2024-08-21_08,9,8,38000,76000,1.000506536,0.21,0.21,43.0223,0.790506536,42.8123
2024-08-21_08,9,8,57000,76000,1.0017,0.2962,0.2962,48.4029,0.7055,48.1067
2024-08-21_08,9,8,-19000,95000,0.998103195,0.2812,0.2812,47.8219,0.716903195,47.5407
2024-08-21_08,9,8,0,95000,0.9983,0.284,0.284,47.9945,0.7143,47.7105
2024-08-21_08,9,8,19000,95000,0.998744088,0.2789,0.2789,48.0556,0.719844088,47.7767
2024-08-21_10,9,10,-19000,-95000,1.002070887,0.3215,0.3215,51.4499,0.680570887,51.1284
2024-08-21_10,9,10,0,-95000,1.0039,0.3489,0.3489,51.3519,0.655,51.003
2024-08-21_10,9,10,19000,-95000,1.002252534,0.3412,0.3412,51.5653,0.661052534,51.2241
2024-08-21_10,9,10,-57000,-76000,0.9985,0.3501,0.3501,51.2012,0.6484,50.8511
2024-08-21_10,9,10,-38000,-76000,0.999190186,0.2976,0.2976,45.7507,0.701590186,45.4531
2024-08-21_10,9,10,-19000,-76000,1.000934973,0.2812,0.2812,44.0554,0.719734973,43.7742
2024-08-21_10,9,10,0,-76000,1.00207118,0.276,0.276,43.6518,0.72607118,43.3758
2024-08-21_10,9,10,19000,-76000,1.001255178,0.2838,0.2838,43.9948,0.717455178,43.711
2024-08-21_10,9,10,38000,-76000,1.000408606,0.2981,0.2981,45.596,0.702308606,45.2979
2024-08-21_10,9,10,57000,-76000,1.0002,0.3416,0.3416,50.931,0.6586,50.5894
2024-08-21_10,9,10,-76000,-57000,0.9985,0.3422,0.3422,50.8876,0.6563,50.5454
2024-08-21_10,9,10,-57000,-57000,0.998610656,0.285,0.285,44.1275,0.713610656,43.8425
2024-08-21_10,9,10,-38000,-57000,0.999100227,0.2081,0.2081,42.4496,0.791000227,42.2415
2024-08-21_10,9,10,-19000,-57000,0.999959035,0.4075,0.4075,42.0915,0.592459035,41.684
2024-08-21_10,9,10,0,-57000,1.000476398,0.4001,0.4001,42.048,0.600376398,41.6479
2024-08-21_10,9,10,19000,-57000,1.000398046,0.4099,0.4099,42.0581,0.590498046,41.6482
2024-08-21_10,9,10,38000,-57000,1.00023851,0.2089,0.2089,42.3518,0.79133851,42.1429
2024-08-21_10,9,10,57000,-57000,1.000183326,0.2854,0.2854,43.9374,0.714783326,43.652
2024-08-21_10,9,10,76000,-57000,1.0002,0.3365,0.3365,50.5041,0.6637,50.1676
2024-08-21_10,9,10,-76000,-38000,0.998149184,0.2915,0.2915,44.9881,0.706649184,44.6966
2024-08-21_10,9,10,-57000,-38000,0.998447071,0.2053,0.2053,42.0299,0.793147071,41.8246
2024-08-21_10,9,10,-38000,-38000,0.998981703,0.3848,0.3848,41.6332,0.614181703,41.2484
2024-08-21_10,9,10,-19000,-38000,0.99960416,0.3585,0.3585,41.7852,0.64110416,41.4267
2024-08-21_10,9,10,0,-38000,1.000003183,0.3496,0.3496,41.889,0.650403183,41.5394
2024-08-21_10,9,10,19000,-38000,1.00014295,0.3616,0.3616,41.7591,0.63854295,41.3975
2024-08-21_10,9,10,38000,-38000,1.0002,0.3898,0.3898,41.5773,0.6104,41.1875
2024-08-21_10,9,10,57000,-38000,1.000115739,0.2078,0.2078,41.9165,0.792315739,41.7087
2024-08-21_10,9,10,76000,-38000,1.000049259,0.2939,0.2939,44.7295,0.706149259,44.4356
2024-08-21_10,9,10,-95000,-19000,0.99569477,0.3082,0.3082,50.0127,0.68749477,49.7045
2024-08-21_10,9,10,-76000,-19000,0.996768911,0.2662,0.2662,42.8879,0.730568911,42.6217
2024-08-21_10,9,10,-57000,-19000,0.997926135,0.3946,0.3946,41.3034,0.603326135,40.9088
2024-08-21_10,9,10,-38000,-19000,0.998818995,0.3508,0.3508,41.4273,0.648018995,41.0765
2024-08-21_10,9,10,-19000,-19000,0.999642287,0.323,0.323,41.8235,0.676642287,41.5005
2024-08-21_10,9,10,0,-19000,1.000109726,0.3131,0.3131,41.9848,0.687009726,41.6717
2024-08-21_10,9,10,19000,-19000,1.000082409,0.3268,0.3268,41.7967,0.673282409,41.4699
2024-08-21_10,9,10,38000,-19000,1.000076972,0.3568,0.3568,41.3728,0.643276972,41.016
2024-08-21_10,9,10,57000,-19000,0.999973536,0.4022,0.4022,41.2013,0.597773536,40.7991
2024-08-21_10,9,10,76000,-19000,0.999685548,0.2737,0.2737,42.6985,0.725985548,42.4248
2024-08-21_10,9,10,95000,-19000,0.999349314,0.3164,0.3164,50.4938,0.682949314,50.1774
2024-08-21_10,9,10,-95000,0,0.9941,0.322,0.322,49.9675,0.6721,49.6455
2024-08-21_10,9,10,-76000,0,0.995652111,0.2081,0.2081,42.1703,0.787552111,41.9622
2024-08-21_10,9,10,-57000,0,0.99740678,0.3788,0.3788,40.9389,0.61860678,40.5601
2024-08-21_10,9,10,-38000,0,0.998603275,0.3353,0.3353,41.2053,0.663303275,40.87
2024-08-21_10,9,10,-19000,0,0.999793997,0.3062,0.3062,41.6743,0.693593997,41.3681
2024-08-21_10,9,10,0,0,1.0006,0.2934,0.2934,41.8863,0.7072,41.5929
2024-08-21_10,9,10,19000,0,1.000137331,0.3102,0.3102,41.641,0.689937331,41.3308
2024-08-21_10,9,10,38000,0,0.999967256,0.343,0.343,41.1362,0.656967256,40.7932
2024-08-21_10,9,10,57000,0,0.999884955,0.3883,0.3883,40.8398,0.611584955,40.4515
2024-08-21_10,9,10,76000,0,0.999419991,0.2597,0.2597,41.9968,0.739719991,41.7371
2024-08-21_10,9,10,95000,0,0.9988,0.3206,0.3206,49.5278,0.6782,49.2072
2024-08-21_10,9,10,-95000,19000,0.99530715,0.3014,0.3014,49.2891,0.69390715,48.9877
2024-08-21_10,9,10,-76000,19000,0.996070737,0.209,0.209,42.2803,0.787070737,42.0713
2024-08-21_10,9,10,-57000,19000,0.997111725,0.3792,0.3792,40.693,0.617911725,40.3138
2024-08-21_10,9,10,-38000,19000,0.998153494,0.3362,0.3362,40.8232,0.661953494,40.487
2024-08-21_10,9,10,-19000,19000,0.999199823,0.3091,0.3091,41.1976,0.690099823,40.8885
2024-08-21_10,9,10,0,19000,0.999856378,0.3005,0.3005,41.3764,0.699356378,41.0759
2024-08-21_10,9,10,19000,19000,0.999848182,0.3132,0.3132,41.1543,0.686648182,40.8411
2024-08-21_10,9,10,38000,19000,0.999970755,0.3439,0.3439,40.733,0.656070755,40.3891
2024-08-21_10,9,10,57000,19000,1.000152982,0.3896,0.3896,40.5833,0.610552982,40.1937
2024-08-21_10,9,10,76000,19000,0.999976905,0.2632,0.2632,42.0891,0.736776905,41.8259
2024-08-21_10,9,10,95000,19000,0.999531951,0.3075,0.3075,49.8865,0.692031951,49.579
2024-08-21_10,9,10,-76000,38000,0.996006217,0.2728,0.2728,43.7919,0.723206217,43.5191
2024-08-21_10,9,10,-57000,38000,0.996588815,0.396,0.396,40.7752,0.600588815,40.3792
2024-08-21_10,9,10,-38000,38000,0.99752686,0.3541,0.3541,40.3631,0.64342686,40.009
2024-08-21_10,9,10,-19000,38000,0.99839223,0.3295,0.3295,40.4997,0.66889223,40.1702
2024-08-21_10,9,10,0,38000,0.9989608,0.3212,0.3212,40.6197,0.6777608,40.2985
2024-08-21_10,9,10,19000,38000,0.999460263,0.3335,0.3335,40.4659,0.665960263,40.1324
2024-08-21_10,9,10,38000,38000,1.000144734,0.3619,0.3619,40.2752,0.638244734,39.9133
2024-08-21_10,9,10,57000,38000,1.000884514,0.4056,0.4056,40.6395,0.595284514,40.2339
2024-08-21_10,9,10,76000,38000,1.001317269,0.2807,0.2807,43.527,0.720617269,43.2463
2024-08-21_10,9,10,-76000,57000,0.9954,0.3107,0.3107,49.0756,0.6847,48.7649
2024-08-21_10,9,10,-57000,57000,0.995991692,0.208,0.208,42.1752,0.787991692,41.9672
2024-08-21_10,9,10,-38000,57000,0.996928159,0.3873,0.3873,40.4546,0.609628159,40.0673
2024-08-21_10,9,10,-19000,57000,0.997894695,0.3629,0.3629,40.0971,0.634994695,39.7342
2024-08-21_10,9,10,0,57000,0.998271274,0.3547,0.3547,40.048,0.643571274,39.6933
2024-08-21_10,9,10,19000,57000,0.99904295,0.3662,0.3662,40.0532,0.63284295,39.687
2024-08-21_10,9,10,38000,57000,1.000487503,0.3931,0.3931,40.3566,0.607387503,39.9635
2024-08-21_10,9,10,57000,57000,1.00163939,0.21,0.21,41.9613,0.79163939,41.7513
2024-08-21_10,9,10,76000,57000,1.0024,0.3037,0.3037,48.6901,0.6987,48.3864
2024-08-21_10,9,10,-57000,76000,0.9954,0.3014,0.3014,48.6028,0.694,48.3014
2024-08-21_10,9,10,-38000,76000,0.99656106,0.21,0.21,43.0859,0.78656106,42.8759
2024-08-21_10,9,10,-19000,76000,0.997755986,0.4109,0.4109,41.3291,0.586855986,40.9182
2024-08-21_10,9,10,0,76000,0.9978,0.4018,0.4018,40.886,0.596,40.4842
2024-08-21_10,9,10,19000,76000,0.998600312,0.4144,0.4144,41.267,0.584200312,40.8526
2024-08-21_10,9,10,38000,76000,1.00077985,0.21,0.21,42.9193,0.79077985,42.7093
2024-08-21_10,9,10,57000,76000,1.0024,0.2957,0.2957,48.162,0.7067,47.8663
2024-08-21_10,9,10,-19000,95000,0.997785048,0.2845,0.2845,47.2723,0.713285048,46.9878
2024-08-21_10,9,10,0,95000,0.9978,0.2859,0.2859,48.0287,0.7119,47.7428
2024-08-21_10,9,10,19000,95000,0.998444462,0.2821,0.2821,47.9368,0.716344462,47.6547
2024-08-22_01,10,1,-19000,-95000,1.000672191,0.3089,0.3089,52.685,0.691772191,52.3761
2024-08-22_01,10,1,0,-95000,1.0018,0.3271,0.3271,52.6203,0.6747,52.2932
2024-08-22_01,10,1,19000,-95000,1.000879563,0.3267,0.3267,52.9195,0.674179563,52.5928
2024-08-22_01,10,1,-57000,-76000,0.9984,0.3234,0.3234,52.5941,0.675,52.2707
2024-08-22_01,10,1,-38000,-76000,0.998822755,0.2826,0.2826,46.7472,0.716222755,46.4646
2024-08-22_01,10,1,-19000,-76000,0.999970156,0.21,0.21,44.94,0.789970156,44.73
2024-08-22_01,10,1,0,-76000,1.000729402,0.21,0.21,44.5226,0.790729402,44.3126
2024-08-22_01,10,1,19000,-76000,1.00034934,0.2662,0.2662,44.878,0.73414934,44.6118
2024-08-22_01,10,1,38000,-76000,1.000009782,0.2868,0.2868,46.5488,0.713209782,46.262
2024-08-22_01,10,1,57000,-76000,1,0.3206,0.3206,52.1544,0.6794,51.8338
2024-08-22_01,10,1,-76000,-57000,0.9984,0.3126,0.3126,52.313,0.6858,52.0004
2024-08-22_01,10,1,-57000,-57000,0.998412835,0.2089,0.2089,45.0897,0.789512835,44.8808
2024-08-22_01,10,1,-38000,-57000,0.998740873,0.4057,0.4057,43.28,0.593040873,42.8743
2024-08-22_01,10,1,-19000,-57000,0.999373574,0.3805,0.3805,42.876,0.618873574,42.4955
2024-08-22_01,10,1,0,-57000,0.999820791,0.3732,0.3732,42.8426,0.626620791,42.4694
2024-08-22_01,10,1,19000,-57000,0.999920124,0.3839,0.3839,42.8586,0.616020124,42.4747
2024-08-22_01,10,1,38000,-57000,0.999930485,0.4107,0.4107,43.1939,0.589230485,42.7832
