low_frequency_power_kw,energy_eV,signed_angle_deg,probability_weight
4.0,3299.8693595306586,-0.35202070025089527,0.012918862098373337
4.0,3300.5596155438934,-0.13560367638193646,0.011065353021181015
4.0,3300.1075259757863,0.08764079640344874,0.016225265131767492
4.0,3300.1665551789815,0.35332593635802695,0.010801014766474075
4.0,3298.2507027652555,0.620069051063598,0.00565041107786196
4.0,3293.050818831158,0.8568147129643535,0.0023678370547117614
4.0,3297.7714728407477,1.0804578674956224,0.0015141309648288106
4.0,3294.0008892300266,1.3506445274774777,0.0007985228283732031
4.0,3289.1233191560054,1.6192143766228455,0.00040049272370083007
4.0,3283.6514611185567,1.8579573413661807,0.00015675730488111188
4.0,3273.463776642033,2.0725711980620436,0.0001258483022525285
4.0,3257.7996715927748,2.309090909090909,2.776710412827791e-05
6.0,492.61083743842363,-1.8636363636363638,1.0060714423729021e-05
6.0,483.83442816931495,-1.613919259957008,4.715085889720398e-05
6.0,481.8752366552544,-1.3579457486164035,8.097350517548113e-05
6.0,480.18938431777997,-1.1310175941536564,7.084275686376523e-05
6.0,477.56934184647747,-0.8982883839425042,0.0001580845240424273
6.0,477.06560069363866,-0.6293209024562902,0.00023093870138971592
6.0,475.4420061442015,-0.3596837967035497,0.00029859182346413625
6.0,475.1671405870911,-0.136550466713057,0.00021884513990336844
6.0,475.2516289294736,0.09014480346719012,0.0003259769251360414
6.0,475.4866509038197,0.36065858704405795,0.00030335200363993824
6.0,476.79491507387473,0.6264465335190453,0.00023156957790891394
6.0,477.1998794800441,0.8585047831217587,0.00011862714220761103
6.0,479.192235960321,1.0860730196619244,0.00012274680641718766
