variant,step,physical_time_s,rms_relative_current_imbalance_face,max_relative_current_imbalance_face,active_face_count,rms_relative_current_imbalance_node,max_relative_current_imbalance_node,active_node_count,minimum_potential_v,maximum_potential_v,mean_potential_v,total_stored_charge_c
refined,80,4.9999999999999996e-06,0.5176433937866424,1.0,176,0.3052986779567972,0.8727491403057377,135,-13.09639223852156,44.06852108669714,13.055263567376349,-8.254668268716643e-17
refined,81,5.062499999999999e-06,0.5171967689978523,1.0,176,0.30441840789585806,0.8727361228559933,135,-13.093541481455919,44.068286007674324,13.05804345481745,-8.253344937157127e-17
refined,82,5.125e-06,0.5170712688971976,1.0,176,0.30434337886864876,0.8727177562103081,135,-13.092873753852516,44.06533859892853,13.058676017134077,-8.25359829998868e-17
refined,83,5.1875e-06,0.5171106975543912,1.0,176,0.30457138732766387,0.8726785473633576,135,-13.090899328683692,44.06411723027143,13.060640579825575,-8.25289241960741e-17
refined,84,5.25e-06,0.5176009700996116,1.0,176,0.3082920579447266,0.872658631674827,135,-13.089440360777912,44.06214423449777,13.062065673816557,-8.252576476669659e-17
refined,85,5.3124999999999995e-06,0.5174122637713234,1.0,176,0.3079722439154805,0.87253996315252,135,-13.0874953863643,44.06104416208177,13.06408006655675,-8.251812697098159e-17
refined,86,5.374999999999999e-06,0.5174563467175111,1.0,176,0.3078927333348707,0.8725744083270092,135,-13.084916088888185,44.060870038259495,13.06681467307366,-8.250595917760158e-17
refined,87,5.4375e-06,0.5178193434308035,1.0,176,0.3085186073139435,0.8724113312994399,135,-13.083442012404475,44.05929188921857,13.068433107907646,-8.250189764228939e-17
refined,88,5.5e-06,0.5178395624255254,1.0,176,0.30854393313887435,0.8723191474537229,135,-13.083485484229923,44.05571353851448,13.068467027626987,-8.250871167847304e-17
refined,89,5.5625e-06,0.5175343224944781,1.0,176,0.30770175716425163,0.8722242211369836,135,-13.084187364631196,44.05120273869055,13.067783273985304,-8.251993567817239e-17
refined,90,5.6249999999999995e-06,0.5164162223508766,1.0,176,0.3059819036522752,0.8720364844425337,135,-13.088329928319963,44.04227164925988,13.06357651070907,-8.255511434595164e-17
refined,91,5.687499999999999e-06,0.5184399095702391,1.0,176,0.30647447261556593,0.8718421717641066,135,-13.092558453917098,44.032863848736355,13.059069195259335,-8.259047312662652e-17
refined,92,5.75e-06,0.5185607510962882,1.0,176,0.3066072137767065,0.8716710216319415,135,-13.099523558597019,44.02238285253643,13.053675352591068,-8.262959282520745e-17
refined,93,5.8125e-06,0.5188529435708434,1.0,176,0.30682936867085203,0.8714930495158452,135,-13.108910006721525,44.01218188309052,13.048683167169234,-8.266348921264934e-17
refined,94,5.875e-06,0.5187028150046429,1.0,176,0.30715667238570726,0.8713926508322868,135,-13.11543935949914,44.005615598195654,13.046633316583003,-8.267497175439897e-17
refined,95,5.9374999999999995e-06,0.5193534708250911,1.0,176,0.3074739860085394,0.8714111425630379,135,-13.122189794327209,43.9986663641107,13.044215867200384,-8.268788668874267e-17
refined,96,6e-06,0.513354591756379,1.0,176,0.3073176879930793,0.8712848876614767,135,-13.127178173061598,43.994362637802055,13.04368635318607,-8.268581286095382e-17
refined,97,6.0625e-06,0.5135476817210504,1.0,176,0.3074827231232853,0.8712429040886984,135,-13.132426795732519,43.98966215089366,13.042857232612816,-8.268587319211244e-17
refined,98,6.125e-06,0.5137279819815435,1.0,176,0.30742406339159356,0.8711555108096881,135,-13.138564919959279,43.983648468868275,13.041038587986536,-8.269284110802535e-17
refined,99,6.1875e-06,0.5139239239615668,1.0,176,0.3081381058120143,0.8710388446908678,135,-13.145388068566767,43.97651834105002,13.038349212728269,-8.270521401349995e-17
refined,100,6.2499999999999995e-06,0.508502144358837,1.0,176,0.30867264856480603,0.8710130231692759,135,-13.148758603139084,43.97382405517728,13.039358501586714,-8.269134696014876e-17
refined,101,6.3125e-06,0.5097989788665525,1.0,176,0.30911139238437346,0.8711253342020662,135,-13.152173053222173,43.9712353598003,13.040430511809957,-8.267780936967092e-17
refined,102,6.375e-06,0.5094100210455942,1.0,176,0.309835114838372,0.8711202745249564,135,-13.155540311138758,43.96864445813369,13.041640468293856,-8.266415620358594e-17
refined,103,6.4375e-06,0.509251428920094,1.0,176,0.3096176280992619,0.8711444924734428,135,-13.157498822437967,43.96814826595241,13.044523145276564,-8.263970429961833e-17
refined,104,6.5e-06,0.509280385419209,1.0,176,0.30957004020125295,0.8712164786070418,135,-13.159704827767666,43.96756123062916,13.047292701390463,-8.26172868267319e-17
refined,105,6.5624999999999994e-06,0.5090908157567758,1.0,176,0.309288198979116,0.8712946318614367,135,-13.162553216785987,43.96624728711727,13.04948092416066,-8.260015162413053e-17
refined,106,6.625e-06,0.5087181867962777,1.0,176,0.30905099645846384,0.8714352046630143,135,-13.16565806258397,43.964715841151936,13.051486093419797,-8.258526916313185e-17
refined,107,6.6875e-06,0.509593442426133,1.0,176,0.3101082166678504,0.8714198371010142,135,-13.16822016330574,43.96411481504472,13.054170469024115,-8.256626334339043e-17
refined,108,6.75e-06,0.5096689221409363,1.0,176,0.3104741206412976,0.8713631543049246,135,-13.172789990648038,43.9609303700124,13.05487095183366,-8.256297267352365e-17
refined,109,6.8124999999999996e-06,0.5111618707285503,1.0,176,0.3109515794977098,0.8713776179020296,135,-13.177946903382688,43.95683530580403,13.054879018002769,-8.256442649776089e-17
refined,110,6.874999999999999e-06,0.5111547954171798,1.0,176,0.3109798193318978,0.8712962775349962,135,-13.182689924006075,43.95315235807518,13.055249167829817,-8.256293366323907e-17
refined,111,6.9375e-06,0.5110764230388639,1.0,176,0.3108427033637382,0.8711966268718813,135,-13.188625455024313,43.94769061469625,13.05423106208449,-8.257083332022249e-17
refined,112,7e-06,0.510849681666807,1.0,176,0.31056411781707516,0.8712590625256614,135,-13.193508223991294,43.943565954538414,13.054312811132116,-8.257054528740989e-17
refined,113,7.0625e-06,0.5112091367409909,1.0,176,0.3110587289934878,0.871125462295734,135,-13.198575031026444,43.93924736051895,13.054197604556988,-8.257166164745453e-17
refined,114,7.1249999999999995e-06,0.5091282966835836,1.0,176,0.3085089974342698,0.8710899996870456,135,-13.203920774856062,43.934460562888745,13.053727966654955,-8.257487249696133e-17
refined,115,7.187499999999999e-06,0.5089791398716974,1.0,176,0.3084325595664566,0.8709798752822266,135,-13.209140492125776,43.9300824230518,13.053553614463363,-8.2576492937782e-17
refined,116,7.25e-06,0.5088603295573938,1.0,176,0.308318413337493,0.8709695080133347,135,-13.215056401765759,43.92459905160939,13.052543102600037,-8.258375229622032e-17
refined,117,7.3125e-06,0.5087804886147798,1.0,176,0.30820129099588145,0.8709129788765791,135,-13.220450061826497,43.91976617624279,13.052055827792733,-8.258687140211997e-17
refined,118,7.375e-06,0.5090090841165675,1.0,176,0.30866927479632716,0.8708907345327165,135,-13.224845734062256,43.916416627665754,13.052695227834096,-8.258209302795287e-17
refined,119,7.4374999999999995e-06,0.5090509979884592,1.0,176,0.3087767812475047,0.8707585074125443,135,-13.231986311294559,43.90841729279399,13.050174781862696,-8.259956671051844e-17
refined,120,7.499999999999999e-06,0.5092397275201778,1.0,176,0.3081477764281933,0.8707441588118803,135,-13.237097286745836,43.90323029219451,13.04985197470628,-8.260098904945738e-17
refined,121,7.5625e-06,0.5081014915655877,1.0,176,0.3077569722129713,0.8706047184179313,135,-13.242679319628456,43.8977238092774,13.048987179264305,-8.260592243205587e-17
refined,122,7.625e-06,0.5070782123498823,1.0,176,0.3075618477886663,0.8704517581302548,135,-13.248800892492202,43.891262640521994,13.04744985943726,-8.261545233707074e-17
refined,123,7.687499999999999e-06,0.5125119942403144,1.0,176,0.3074786500290292,0.8703563993972452,135,-13.252983883181962,43.887272236897914,13.047983493626438,-8.261023715250419e-17
refined,124,7.75e-06,0.512426504564987,1.0,176,0.3074058919972057,0.8703388032435424,135,-13.257284705214214,43.883527248686626,13.048631739104126,-8.260564145114668e-17
refined,125,7.8125e-06,0.5123252501971534,1.0,176,0.30726535904459096,0.8702979776465704,135,-13.260459497800325,43.88136134911706,13.050570880024983,-8.25924418106255e-17
refined,126,7.875e-06,0.5125123449056558,1.0,176,0.30729086881675893,0.8702369333534968,135,-13.264452622009193,43.87811946208519,13.05166046947837,-8.258583383782459e-17
refined,127,7.9375e-06,0.5124172178192627,1.0,176,0.30718618798230657,0.8702086740237974,135,-13.26982757480288,43.87317257942651,13.051344369965916,-8.258967995086174e-17
refined,128,8e-06,0.5125100568310741,1.0,176,0.3073294008809891,0.8702287803993894,135,-13.274670291047327,43.8689224825505,13.051570489323396,-8.258950729293493e-17
refined,129,8.0625e-06,0.5123461907732585,1.0,176,0.3070796356347079,0.8701259637250432,135,-13.27856435230289,43.86598607929128,13.052842422233088,-8.258211257815099e-17
refined,130,8.125e-06,0.5063320180904225,1.0,176,0.3075647674743696,0.8699936823030046,135,-13.283602896545696,43.86161205675968,13.052890452111095,-8.258336152189596e-17
refined,131,8.187499999999999e-06,0.506175831139636,1.0,176,0.30741350666629197,0.8700212336948295,135,-13.288847268765288,43.85687204652462,13.05267358239277,-8.258617288973618e-17
refined,132,8.249999999999999e-06,0.5061651816498821,1.0,176,0.30739492609715063,0.869966216045542,135,-13.293478172205324,43.852870322450606,13.05305937852858,-8.258440885325643e-17
refined,133,8.3125e-06,0.5005024097149859,1.0,176,0.30717715431831966,0.8700399739623851,135,-13.298844884180351,43.84783522533706,13.052637661663793,-8.258835890951009e-17
refined,134,8.375e-06,0.49415663203888044,1.0,176,0.30623251883756925,0.869966625862793,135,-13.304190292791601,43.84262705251932,13.052213170931402,-8.259236413390279e-17
refined,135,8.4375e-06,0.4940613479831891,1.0,176,0.30602805062868,0.8699193084410052,135,-13.308726583294362,43.83876839822971,13.052666725396357,-8.258948502150748e-17
refined,136,8.5e-06,0.49369224003684953,1.0,176,0.3057106018069758,0.8698438579896516,135,-13.312599244475205,43.835853934914596,13.053885339651705,-8.258152139609494e-17
refined,137,8.5625e-06,0.4937682610383111,1.0,176,0.30444774208712666,0.869791234358395,135,-13.315499260221236,43.83449170922109,13.056244149103037,-8.256604968660025e-17
refined,138,8.625e-06,0.493704813573298,1.0,176,0.3042254716848286,0.8697074402764194,135,-13.318933532632236,43.83274120989387,13.058219147740651,-8.255451276530052e-17
refined,139,8.6875e-06,0.4934959526834041,1.0,176,0.3044617228524726,0.869689170571529,135,-13.323519757517852,43.82951704132749,13.058984086559754,-8.255190784817698e-17
refined,140,8.75e-06,0.4928971023175199,1.0,176,0.30396585906834855,0.8696132926489257,135,-13.328441759791477,43.82550981433323,13.059393170904993,-8.255220548746854e-17
refined,141,8.812499999999999e-06,0.4930236045977714,1.0,176,0.30443649301193476,0.8695108615059765,135,-13.334123441903904,43.81995646688344,13.058711434317797,-8.25592211885321e-17
refined,142,8.874999999999999e-06,0.49460969057162674,1.0,176,0.3044484388831949,0.8694601274851063,135,-13.339676613271324,43.81488659806846,13.05825661030893,-8.256495406859232e-17
refined,143,8.9375e-06,0.4951956992273387,1.0,176,0.30458654987991174,0.8693274433619401,135,-13.346230188597024,43.80803772970579,13.056560663489801,-8.257918189610881e-17
refined,144,9e-06,0.4950189077839321,1.0,176,0.3044335666834367,0.8692343376432841,135,-13.352340505003829,43.801956746404585,13.055437601419278,-8.258940415162097e-17
refined,145,9.0625e-06,0.49610420094600016,1.0,176,0.3061721988081395,0.8692653843900155,135,-13.358427929987611,43.795679463295606,13.054247559582738,-8.259958031431352e-17
refined,146,9.125e-06,0.4959215409897211,1.0,176,0.3058053227204904,0.8693390168012035,135,-13.361850000079583,43.792590480050755,13.055633755367376,-8.259028858448411e-17
refined,147,9.1875e-06,0.4944737644661278,1.0,176,0.3038427744808051,0.8694208722247587,135,-13.365097995703382,43.78984227612626,13.057258120798805,-8.257991572138341e-17
refined,148,9.25e-06,0.49445608499225935,1.0,176,0.3037905084663206,0.8693706086767979,135,-13.366512475578816,43.789177120704586,13.060484000801484,-8.255897996327233e-17
refined,149,9.3125e-06,0.49432577431396035,1.0,176,0.3035453031237921,0.8693974355451473,135,-13.36722458596065,43.78946515557266,13.064571429776898,-8.253321939445395e-17
refined,150,9.375e-06,0.4942856275208972,1.0,176,0.3034326974268225,0.8693957019596751,135,-13.369526177117764,43.7877002630614,13.067004599876787,-8.252006161058745e-17
refined,151,9.437499999999999e-06,0.4945374653912053,1.0,176,0.3034651294823956,0.8694251742350545,135,-13.372272458228958,43.78542569914754,13.069026720314135,-8.251046093580391e-17
refined,152,9.499999999999999e-06,0.494433154804959,1.0,176,0.3032758614709135,0.8692911712457483,135,-13.375800364821075,43.782109759701726,13.070224267851444,-8.250700588117494e-17
refined,153,9.5625e-06,0.4945234225403501,1.0,176,0.3034700377305033,0.8692550288676004,135,-13.379724334582235,43.7782770055936,13.07101092201521,-8.250661129241944e-17
refined,154,9.625e-06,0.49436570727726215,1.0,176,0.3028169371095947,0.8691124079518301,135,-13.383420485126003,43.77491534670328,13.07208533085577,-8.25041363246257e-17
refined,155,9.6875e-06,0.49379628286506677,1.0,176,0.30264344434370566,0.8691323128066858,135,-13.387049315476329,43.771868155574126,13.073337684854263,-8.25008440050242e-17
refined,156,9.75e-06,0.4939514639495665,1.0,176,0.3027566303325552,0.8690228691936406,135,-13.389572805939116,43.770557933544175,13.075897151102646,-8.248885100211234e-17
refined,157,9.8125e-06,0.49382768671312965,1.0,176,0.30235965221148714,0.8690774766809016,135,-13.39077399477992,43.77143250367753,13.080060311422502,-8.246634443061033e-17
refined,158,9.875e-06,0.49375661759353795,1.0,176,0.30209551318009814,0.8690415307944946,135,-13.393752597111172,43.77004005334314,13.082374588377137,-8.245790131510899e-17
refined,159,9.9375e-06,0.49391496393952067,1.0,176,0.3021250469170473,0.868865155090165,135,-13.398239786626007,43.766441087821164,13.08300969947706,-8.246153386145792e-17
refined,160,9.999999999999999e-06,0.4937431627479825,1.0,176,0.30204417309038023,0.8688491397071127,135,-13.40261312251217,43.762994837443635,13.083758316300578,-8.246422405392827e-17
